  0%|                                                                                                                                                                                                                                                                               | 0/675 [00:00<?, ?it/s]/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
{'loss': 0.9583, 'learning_rate': 0.00011483636589079627, 'epoch': 1.41}
{'loss': 0.8436, 'learning_rate': 0.00011436114696383749, 'epoch': 1.41}
{'loss': 0.7236, 'learning_rate': 0.0001138855966521124, 'epoch': 1.42}
{'loss': 0.5405, 'learning_rate': 0.00011340972592898744, 'epoch': 1.42}
{'loss': 0.461, 'learning_rate': 0.00011293354577522263, 'epoch': 1.43}
{'loss': 0.3966, 'learning_rate': 0.00011245706717871815, 'epoch': 1.43}
{'loss': 0.7456, 'learning_rate': 0.00011198030113426075, 'epoch': 1.44}
{'loss': 0.6013, 'learning_rate': 0.00011150325864327003, 'epoch': 1.44}
{'loss': 0.3493, 'learning_rate': 0.00011102595071354472, 'epoch': 1.44}
{'loss': 0.7663, 'learning_rate': 0.00011054838835900847, 'epoch': 1.45}
{'loss': 0.8112, 'learning_rate': 0.00011007058259945584, 'epoch': 1.45}
{'loss': 0.414, 'learning_rate': 0.00010959254446029803, 'epoch': 1.46}
{'loss': 0.6269, 'learning_rate': 0.00010911428497230834, 'epoch': 1.46}
{'loss': 0.7369, 'learning_rate': 0.00010863581517136776, 'epoch': 1.47}
{'loss': 0.6567, 'learning_rate': 0.00010815714609821026, 'epoch': 1.47}
{'loss': 0.4928, 'learning_rate': 0.00010767828879816806, 'epoch': 1.48}
{'loss': 0.449, 'learning_rate': 0.0001071992543209167, 'epoch': 1.48}
{'loss': 1.1728, 'learning_rate': 0.00010672005372022013, 'epoch': 1.48}
{'loss': 0.7787, 'learning_rate': 0.00010624069805367559, 'epoch': 1.49}
{'loss': 0.6745, 'learning_rate': 0.00010576119838245844, 'epoch': 1.49}
{'loss': 0.5638, 'learning_rate': 0.00010528156577106702, 'epoch': 1.5}
{'loss': 0.4687, 'learning_rate': 0.0001048018112870673, 'epoch': 1.5}
{'loss': 0.8829, 'learning_rate': 0.0001043219460008374, 'epoch': 1.51}
{'loss': 0.61, 'learning_rate': 0.00010384198098531225, 'epoch': 1.51}
{'loss': 0.7048, 'learning_rate': 0.00010336192731572805, 'epoch': 1.52}
{'loss': 0.5463, 'learning_rate': 0.00010288179606936666, 'epoch': 1.52}
{'loss': 0.5075, 'learning_rate': 0.00010240159832530007, 'epoch': 1.52}
{'loss': 0.8227, 'learning_rate': 0.00010192134516413469, 'epoch': 1.53}
{'loss': 0.7017, 'learning_rate': 0.00010144104766775572, 'epoch': 1.53}
{'loss': 0.6245, 'learning_rate': 0.00010096071691907136, 'epoch': 1.54}
{'loss': 0.7436, 'learning_rate': 0.0001004803640017571, 'epoch': 1.54}
{'loss': 0.6258, 'learning_rate': 0.0001, 'epoch': 1.55}
{'loss': 0.7125, 'learning_rate': 9.951963599824294e-05, 'epoch': 1.55}
{'loss': 0.6381, 'learning_rate': 9.903928308092865e-05, 'epoch': 1.56}
{'loss': 0.8026, 'learning_rate': 9.85589523322443e-05, 'epoch': 1.56}
{'loss': 0.8257, 'learning_rate': 9.80786548358653e-05, 'epoch': 1.56}
{'loss': 0.7326, 'learning_rate': 9.759840167469994e-05, 'epoch': 1.57}
{'loss': 1.0182, 'learning_rate': 9.711820393063338e-05, 'epoch': 1.57}
{'loss': 0.2082, 'learning_rate': 9.663807268427198e-05, 'epoch': 1.58}
{'loss': 0.601, 'learning_rate': 9.615801901468776e-05, 'epoch': 1.58}
{'loss': 1.2814, 'learning_rate': 9.567805399916259e-05, 'epoch': 1.59}
{'loss': 0.7769, 'learning_rate': 9.519818871293272e-05, 'epoch': 1.59}
{'loss': 0.3658, 'learning_rate': 9.471843422893299e-05, 'epoch': 1.6}
{'loss': 1.0469, 'learning_rate': 9.423880161754158e-05, 'epoch': 1.6}
{'loss': 0.8228, 'learning_rate': 9.375930194632446e-05, 'epoch': 1.6}
{'loss': 0.4762, 'learning_rate': 9.327994627977989e-05, 'epoch': 1.61}
{'loss': 0.8418, 'learning_rate': 9.28007456790833e-05, 'epoch': 1.61}
{'loss': 0.736, 'learning_rate': 9.232171120183192e-05, 'epoch': 1.62}
{'loss': 0.6386, 'learning_rate': 9.184285390178978e-05, 'epoch': 1.62}
{'loss': 0.7922, 'learning_rate': 9.136418482863229e-05, 'epoch': 1.63}
{'loss': 0.5512, 'learning_rate': 9.088571502769169e-05, 'epoch': 1.63}
{'loss': 0.8714, 'learning_rate': 9.040745553970202e-05, 'epoch': 1.64}
{'loss': 0.7834, 'learning_rate': 8.992941740054418e-05, 'epoch': 1.64}
{'loss': 0.6174, 'learning_rate': 8.945161164099157e-05, 'epoch': 1.64}
{'loss': 0.7364, 'learning_rate': 8.897404928645528e-05, 'epoch': 1.65}
{'loss': 0.4881, 'learning_rate': 8.849674135673e-05, 'epoch': 1.65}
{'loss': 1.1216, 'learning_rate': 8.80196988657393e-05, 'epoch': 1.66}
{'loss': 0.7242, 'learning_rate': 8.754293282128187e-05, 'epoch': 1.66}
{'loss': 0.6641, 'learning_rate': 8.706645422477739e-05, 'epoch': 1.67}
{'loss': 0.4238, 'learning_rate': 8.659027407101257e-05, 'epoch': 1.67}
{'loss': 0.8551, 'learning_rate': 8.611440334788762e-05, 'epoch': 1.68}
{'loss': 0.5454, 'learning_rate': 8.563885303616252e-05, 'epoch': 1.68}
{'loss': 0.5362, 'learning_rate': 8.516363410920376e-05, 'epoch': 1.68}
{'loss': 0.7614, 'learning_rate': 8.468875753273115e-05, 'epoch': 1.69}
{'loss': 0.8639, 'learning_rate': 8.42142342645646e-05, 'epoch': 1.69}
{'loss': 0.4811, 'learning_rate': 8.374007525437156e-05, 'epoch': 1.7}
{'loss': 0.5104, 'learning_rate': 8.326629144341406e-05, 'epoch': 1.7}
{'loss': 0.5812, 'learning_rate': 8.279289376429653e-05, 'epoch': 1.71}
{'loss': 0.5408, 'learning_rate': 8.231989314071317e-05, 'epoch': 1.71}
{'loss': 0.4032, 'learning_rate': 8.18473004871962e-05, 'epoch': 1.72}
{'loss': 0.6809, 'learning_rate': 8.137512670886397e-05, 'epoch': 1.72}
{'loss': 0.6911, 'learning_rate': 8.090338270116905e-05, 'epoch': 1.72}
{'loss': 0.7167, 'learning_rate': 8.043207934964722e-05, 'epoch': 1.73}
{'loss': 0.8937, 'learning_rate': 7.996122752966595e-05, 'epoch': 1.73}
{'loss': 0.7575, 'learning_rate': 7.949083810617357e-05, 'epoch': 1.74}
{'loss': 0.3867, 'learning_rate': 7.902092193344868e-05, 'epoch': 1.74}
{'loss': 0.5681, 'learning_rate': 7.855148985484946e-05, 'epoch': 1.75}
{'loss': 0.3549, 'learning_rate': 7.808255270256368e-05, 'epoch': 1.75}
{'loss': 0.7796, 'learning_rate': 7.761412129735852e-05, 'epoch': 1.76}
{'loss': 0.7496, 'learning_rate': 7.714620644833111e-05, 'epoch': 1.76}
{'loss': 0.845, 'learning_rate': 7.667881895265894e-05, 'epoch': 1.76}
{'loss': 0.645, 'learning_rate': 7.621196959535072e-05, 'epoch': 1.77}
{'loss': 0.3551, 'learning_rate': 7.57456691489978e-05, 'epoch': 1.77}
{'loss': 0.7635, 'learning_rate': 7.527992837352501e-05, 'epoch': 1.78}
{'loss': 0.5045, 'learning_rate': 7.481475801594302e-05, 'epoch': 1.78}
{'loss': 0.5013, 'learning_rate': 7.435016881009995e-05, 'epoch': 1.79}
{'loss': 0.3654, 'learning_rate': 7.388617147643371e-05, 'epoch': 1.79}
{'loss': 0.4132, 'learning_rate': 7.342277672172482e-05, 'epoch': 1.8}
{'loss': 0.8301, 'learning_rate': 7.295999523884921e-05, 'epoch': 1.8}
{'loss': 0.5198, 'learning_rate': 7.249783770653151e-05, 'epoch': 1.8}
{'loss': 1.081, 'learning_rate': 7.203631478909857e-05, 'epoch': 1.81}
{'loss': 0.6969, 'learning_rate': 7.157543713623352e-05, 'epoch': 1.81}
{'loss': 0.2947, 'learning_rate': 7.111521538272996e-05, 'epoch': 1.82}
{'loss': 0.8885, 'learning_rate': 7.065566014824643e-05, 'epoch': 1.82}
{'loss': 0.3968, 'learning_rate': 7.019678203706163e-05, 'epoch': 1.83}
{'loss': 0.8355, 'learning_rate': 6.973859163782952e-05, 'epoch': 1.83}
{'loss': 0.8759, 'learning_rate': 6.928109952333505e-05, 'epoch': 1.84}
{'loss': 0.8925, 'learning_rate': 6.882431625025015e-05, 'epoch': 1.84}
{'loss': 0.3175, 'learning_rate': 6.83682523588902e-05, 'epoch': 1.84}
{'loss': 0.8606, 'learning_rate': 6.791291837297082e-05, 'epoch': 1.85}
{'loss': 0.6282, 'learning_rate': 6.745832479936491e-05, 'epoch': 1.85}
{'loss': 0.8614, 'learning_rate': 6.700448212786039e-05, 'epoch': 1.86}
{'loss': 0.6055, 'learning_rate': 6.655140083091793e-05, 'epoch': 1.86}
{'loss': 0.4069, 'learning_rate': 6.609909136342955e-05, 'epoch': 1.87}
{'loss': 0.5181, 'learning_rate': 6.564756416247711e-05, 'epoch': 1.87}
{'loss': 0.9656, 'learning_rate': 6.519682964709165e-05, 'epoch': 1.88}
{'loss': 0.6059, 'learning_rate': 6.474689821801295e-05, 'epoch': 1.88}
{'loss': 1.0532, 'learning_rate': 6.42977802574494e-05, 'epoch': 1.88}
{'loss': 0.6601, 'learning_rate': 6.384948612883873e-05, 'epoch': 1.89}
{'loss': 0.7322, 'learning_rate': 6.340202617660842e-05, 'epoch': 1.89}
{'loss': 0.6712, 'learning_rate': 6.29554107259374e-05, 'epoch': 1.9}
{'loss': 0.4589, 'learning_rate': 6.25096500825177e-05, 'epoch': 1.9}
{'loss': 0.5012, 'learning_rate': 6.206475453231644e-05, 'epoch': 1.91}
{'loss': 0.5723, 'learning_rate': 6.162073434133876e-05, 'epoch': 1.91}
{'loss': 0.4497, 'learning_rate': 6.117759975539075e-05, 'epoch': 1.92}
{'loss': 0.4743, 'learning_rate': 6.073536099984314e-05, 'epoch': 1.92}
{'loss': 0.762, 'learning_rate': 6.0294028279395185e-05, 'epoch': 1.92}
{'loss': 0.3935, 'learning_rate': 5.985361177783939e-05, 'epoch': 1.93}
{'loss': 0.1999, 'learning_rate': 5.941412165782645e-05, 'epoch': 1.93}
{'loss': 0.4529, 'learning_rate': 5.8975568060630595e-05, 'epoch': 1.94}
{'loss': 0.7367, 'learning_rate': 5.8537961105915826e-05, 'epoch': 1.94}
{'loss': 0.7287, 'learning_rate': 5.810131089150228e-05, 'epoch': 1.95}
{'loss': 0.7316, 'learning_rate': 5.766562749313309e-05, 'epoch': 1.95}
{'loss': 0.5124, 'learning_rate': 5.72309209642422e-05, 'epoch': 1.96}
{'loss': 1.2174, 'learning_rate': 5.679720133572206e-05, 'epoch': 1.96}
{'loss': 0.5362, 'learning_rate': 5.6364478615692385e-05, 'epoch': 1.96}
{'loss': 1.039, 'learning_rate': 5.593276278926912e-05, 'epoch': 1.97}
{'loss': 0.3984, 'learning_rate': 5.550206381833409e-05, 'epoch': 1.97}
{'loss': 0.4704, 'learning_rate': 5.507239164130501e-05, 'epoch': 1.98}
{'loss': 0.76, 'learning_rate': 5.4643756172906204e-05, 'epoch': 1.98}
{'loss': 0.3798, 'learning_rate': 5.421616730394e-05, 'epoch': 1.99}
{'loss': 0.7049, 'learning_rate': 5.378963490105815e-05, 'epoch': 1.99}
{'loss': 0.9727, 'learning_rate': 5.336416880653461e-05, 'epoch': 2.0}
{'loss': 0.4089, 'learning_rate': 5.293977883803797e-05, 'epoch': 2.0}
{'loss': 0.4885, 'learning_rate': 5.2516474788405115e-05, 'epoch': 2.0}
{'loss': 0.3309, 'learning_rate': 5.209426642541539e-05, 'epoch': 2.01}
{'loss': 0.3157, 'learning_rate': 5.167316349156495e-05, 'epoch': 2.01}
{'loss': 0.5936, 'learning_rate': 5.1253175703842106e-05, 'epoch': 2.02}
{'loss': 0.1382, 'learning_rate': 5.0834312753503124e-05, 'epoch': 2.02}
{'loss': 0.2053, 'learning_rate': 5.0416584305848524e-05, 'epoch': 2.03}
{'loss': 0.5669, 'learning_rate': 5.000000000000002e-05, 'epoch': 2.03}
{'loss': 0.1872, 'learning_rate': 4.958456944867815e-05, 'epoch': 2.04}
{'loss': 0.2505, 'learning_rate': 4.917030223798057e-05, 'epoch': 2.04}
{'loss': 0.3599, 'learning_rate': 4.8757207927160584e-05, 'epoch': 2.04}
{'loss': 0.1917, 'learning_rate': 4.8345296048406864e-05, 'epoch': 2.05}
{'loss': 0.4383, 'learning_rate': 4.793457610662334e-05, 'epoch': 2.05}
{'loss': 0.2181, 'learning_rate': 4.7525057579209775e-05, 'epoch': 2.06}
{'loss': 0.1484, 'learning_rate': 4.711674991584335e-05, 'epoch': 2.06}
{'loss': 0.2675, 'learning_rate': 4.6709662538260267e-05, 'epoch': 2.07}
{'loss': 0.4778, 'learning_rate': 4.630380484003871e-05, 'epoch': 2.07}
{'loss': 0.2219, 'learning_rate': 4.5899186186381724e-05, 'epoch': 2.08}
{'loss': 0.1728, 'learning_rate': 4.549581591390142e-05, 'epoch': 2.08}
{'loss': 0.1556, 'learning_rate': 4.509370333040338e-05, 'epoch': 2.08}
{'loss': 0.4027, 'learning_rate': 4.469285771467181e-05, 'epoch': 2.09}
{'loss': 0.3452, 'learning_rate': 4.4293288316255653e-05, 'epoch': 2.09}
{'loss': 0.243, 'learning_rate': 4.389500435525488e-05, 'epoch': 2.1}
{'loss': 0.1552, 'learning_rate': 4.3498015022108004e-05, 'epoch': 2.1}
{'loss': 0.1525, 'learning_rate': 4.310232947737979e-05, 'epoch': 2.11}
{'loss': 0.1398, 'learning_rate': 4.2707956851550016e-05, 'epoch': 2.11}
{'loss': 0.2837, 'learning_rate': 4.231490624480277e-05, 'epoch': 2.12}
{'loss': 0.3719, 'learning_rate': 4.192318672681631e-05, 'epoch': 2.12}
{'loss': 0.201, 'learning_rate': 4.1532807336554056e-05, 'epoch': 2.12}
{'loss': 0.3778, 'learning_rate': 4.1143777082055715e-05, 'epoch': 2.13}
{'loss': 0.4237, 'learning_rate': 4.075610494022964e-05, 'epoch': 2.13}
{'loss': 0.2815, 'learning_rate': 4.0369799856645665e-05, 'epoch': 2.14}
{'loss': 0.3997, 'learning_rate': 3.9984870745328483e-05, 'epoch': 2.14}
{'loss': 0.7178, 'learning_rate': 3.960132648855226e-05, 'epoch': 2.15}
{'loss': 0.4251, 'learning_rate': 3.9219175936635376e-05, 'epoch': 2.15}
{'loss': 0.3013, 'learning_rate': 3.8838427907736476e-05, 'epoch': 2.16}
{'loss': 0.4343, 'learning_rate': 3.845909118765073e-05, 'epoch': 2.16}
{'loss': 0.1983, 'learning_rate': 3.808117452960734e-05, 'epoch': 2.16}
{'loss': 0.2046, 'learning_rate': 3.770468665406743e-05, 'epoch': 2.17}
{'loss': 0.088, 'learning_rate': 3.732963624852275e-05, 'epoch': 2.17}
{'loss': 0.3822, 'learning_rate': 3.695603196729543e-05, 'epoch': 2.18}
{'loss': 0.6443, 'learning_rate': 3.658388243133805e-05, 'epoch': 2.18}
{'loss': 0.2084, 'learning_rate': 3.62131962280348e-05, 'epoch': 2.19}
{'loss': 0.2679, 'learning_rate': 3.584398191100341e-05, 'epoch': 2.19}
{'loss': 0.3503, 'learning_rate': 3.547624799989771e-05, 'epoch': 2.2}
{'loss': 0.3813, 'learning_rate': 3.5110002980210975e-05, 'epoch': 2.2}
{'loss': 0.2818, 'learning_rate': 3.474525530308016e-05, 'epoch': 2.2}
{'loss': 0.0932, 'learning_rate': 3.4382013385090986e-05, 'epoch': 2.21}
{'loss': 0.1768, 'learning_rate': 3.4020285608083566e-05, 'epoch': 2.21}
{'loss': 0.3166, 'learning_rate': 3.3660080318959044e-05, 'epoch': 2.22}
{'loss': 0.2362, 'learning_rate': 3.3301405829487195e-05, 'epoch': 2.22}
/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/nn/modules/module.py:1879: UserWarning: Positional args are being deprecated, use kwargs instead. Refer to https://pytorch.org/docs/master/generated/torch.nn.Module.html#torch.nn.Module.state_dict for details.
  warnings.warn(
/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:61: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                                                                                                                                                                                                                                            
{'loss': 0.11, 'learning_rate': 3.294427041611425e-05, 'epoch': 2.23}
{'loss': 0.4531, 'learning_rate': 3.258868231977228e-05, 'epoch': 2.23}
{'loss': 0.1516, 'learning_rate': 3.223464974568874e-05, 'epoch': 2.24}
{'loss': 0.1325, 'learning_rate': 3.188218086319731e-05, 'epoch': 2.24}
{'loss': 0.1639, 'learning_rate': 3.153128380554941e-05, 'epoch': 2.24}
{'loss': 0.5445, 'learning_rate': 3.118196666972638e-05, 'epoch': 2.25}
{'loss': 0.1153, 'learning_rate': 3.083423751625282e-05, 'epoch': 2.25}
{'loss': 0.3281, 'learning_rate': 3.048810436901034e-05, 'epoch': 2.26}
{'loss': 0.7675, 'learning_rate': 3.0143575215052733e-05, 'epoch': 2.26}
{'loss': 0.1485, 'learning_rate': 2.9800658004421366e-05, 'epoch': 2.27}
{'loss': 0.1399, 'learning_rate': 2.9459360649961898e-05, 'epoch': 2.27}
{'loss': 0.2906, 'learning_rate': 2.9119691027141714e-05, 'epoch': 2.28}
{'loss': 0.1588, 'learning_rate': 2.878165697386812e-05, 'epoch': 2.28}
{'loss': 0.1076, 'learning_rate': 2.8445266290307516e-05, 'epoch': 2.28}
{'loss': 0.1759, 'learning_rate': 2.8110526738705344e-05, 'epoch': 2.29}
{'loss': 0.5455, 'learning_rate': 2.7777446043207058e-05, 'epoch': 2.29}
{'loss': 0.2733, 'learning_rate': 2.744603188967989e-05, 'epoch': 2.3}
{'loss': 0.0732, 'learning_rate': 2.7116291925535397e-05, 'epoch': 2.3}
{'loss': 0.2174, 'learning_rate': 2.678823375955314e-05, 'epoch': 2.31}
{'loss': 0.4704, 'learning_rate': 2.6461864961704975e-05, 'epoch': 2.31}
{'loss': 0.2939, 'learning_rate': 2.6137193062980503e-05, 'epoch': 2.32}
{'loss': 0.2532, 'learning_rate': 2.5814225555213156e-05, 'epoch': 2.32}
{'loss': 0.1676, 'learning_rate': 2.549296989090738e-05, 'epoch': 2.32}
{'loss': 0.0753, 'learning_rate': 2.5173433483066778e-05, 'epoch': 2.33}
{'loss': 0.2087, 'learning_rate': 2.485562370502279e-05, 'epoch': 2.33}
{'loss': 0.1715, 'learning_rate': 2.4539547890264936e-05, 'epoch': 2.34}
{'loss': 0.3404, 'learning_rate': 2.4225213332271203e-05, 'epoch': 2.34}
{'loss': 0.1997, 'learning_rate': 2.391262728433995e-05, 'epoch': 2.35}
{'loss': 0.1333, 'learning_rate': 2.3601796959422585e-05, 'epoch': 2.35}
{'loss': 0.1366, 'learning_rate': 2.3292729529956935e-05, 'epoch': 2.36}
{'loss': 0.4575, 'learning_rate': 2.2985432127701946e-05, 'epoch': 2.36}
{'loss': 0.2435, 'learning_rate': 2.267991184357301e-05, 'epoch': 2.36}
{'loss': 0.23, 'learning_rate': 2.2376175727478342e-05, 'epoch': 2.37}
{'loss': 0.5942, 'learning_rate': 2.2074230788156326e-05, 'epoch': 2.37}
{'loss': 0.3503, 'learning_rate': 2.1774083993013718e-05, 'epoch': 2.38}
{'loss': 0.3798, 'learning_rate': 2.147574226796505e-05, 'epoch': 2.38}
{'loss': 0.2079, 'learning_rate': 2.1179212497272584e-05, 'epoch': 2.39}
{'loss': 0.4721, 'learning_rate': 2.0884501523387658e-05, 'epoch': 2.39}
{'loss': 0.3765, 'learning_rate': 2.0591616146792702e-05, 'epoch': 2.4}
{'loss': 0.5145, 'learning_rate': 2.030056312584424e-05, 'epoch': 2.4}
{'loss': 0.4885, 'learning_rate': 2.0011349176617134e-05, 'epoch': 2.4}
{'loss': 0.1498, 'learning_rate': 1.972398097274939e-05, 'epoch': 2.41}
{'loss': 0.1934, 'learning_rate': 1.9438465145288374e-05, 'epoch': 2.41}
{'loss': 0.2442, 'learning_rate': 1.9154808282537628e-05, 'epoch': 2.42}
{'loss': 0.2246, 'learning_rate': 1.887301692990494e-05, 'epoch': 2.42}
{'loss': 0.0954, 'learning_rate': 1.859309758975132e-05, 'epoch': 2.43}
{'loss': 0.4534, 'learning_rate': 1.831505672124083e-05, 'epoch': 2.43}
{'loss': 0.3132, 'learning_rate': 1.8038900740191733e-05, 'epoch': 2.44}
{'loss': 0.4922, 'learning_rate': 1.776463601892825e-05, 'epoch': 2.44}
{'loss': 0.1691, 'learning_rate': 1.7492268886133676e-05, 'epoch': 2.44}
{'loss': 0.1413, 'learning_rate': 1.722180562670428e-05, 'epoch': 2.45}
{'loss': 0.1032, 'learning_rate': 1.69532524816042e-05, 'epoch': 2.45}
{'loss': 0.459, 'learning_rate': 1.6686615647721637e-05, 'epoch': 2.46}
{'loss': 0.0697, 'learning_rate': 1.6421901277725626e-05, 'epoch': 2.46}
{'loss': 0.2795, 'learning_rate': 1.6159115479924257e-05, 'epoch': 2.47}
{'loss': 0.2148, 'learning_rate': 1.5898264318123567e-05, 'epoch': 2.47}
{'loss': 0.2979, 'learning_rate': 1.5639353811487744e-05, 'epoch': 2.48}
{'loss': 0.0739, 'learning_rate': 1.5382389934400198e-05, 'epoch': 2.48}
{'loss': 0.1841, 'learning_rate': 1.5127378616325604e-05, 'epoch': 2.48}
{'loss': 0.1861, 'learning_rate': 1.4874325741673278e-05, 'epoch': 2.49}
{'loss': 0.2929, 'learning_rate': 1.462323714966114e-05, 'epoch': 2.49}
{'loss': 0.1748, 'learning_rate': 1.4374118634181244e-05, 'epoch': 2.5}
{'loss': 0.2122, 'learning_rate': 1.4126975943665843e-05, 'epoch': 2.5}
{'loss': 0.1423, 'learning_rate': 1.3881814780954916e-05, 'epoch': 2.51}
{'loss': 0.2103, 'learning_rate': 1.3638640803164516e-05, 'epoch': 2.51}
{'loss': 0.1828, 'learning_rate': 1.339745962155613e-05, 'epoch': 2.52}
{'loss': 0.0439, 'learning_rate': 1.3158276801407431e-05, 'epoch': 2.52}
{'loss': 0.4658, 'learning_rate': 1.2921097861883602e-05, 'epoch': 2.52}
{'loss': 0.55, 'learning_rate': 1.2685928275910142e-05, 'epoch': 2.53}
{'loss': 0.1914, 'learning_rate': 1.2452773470046541e-05, 'epoch': 2.53}
{'loss': 0.2592, 'learning_rate': 1.2221638824361071e-05, 'epoch': 2.54}
{'loss': 0.2392, 'learning_rate': 1.1992529672306618e-05, 'epoch': 2.54}
{'loss': 0.2926, 'learning_rate': 1.1765451300597573e-05, 'epoch': 2.55}
{'loss': 0.315, 'learning_rate': 1.1540408949087955e-05, 'epoch': 2.55}
{'loss': 0.4338, 'learning_rate': 1.1317407810650372e-05, 'epoch': 2.56}
{'loss': 0.564, 'learning_rate': 1.1096453031056264e-05, 'epoch': 2.56}
{'loss': 0.1289, 'learning_rate': 1.0877549708857226e-05, 'epoch': 2.56}
{'loss': 0.4548, 'learning_rate': 1.0660702895267204e-05, 'epoch': 2.57}
{'loss': 0.1229, 'learning_rate': 1.0445917594046072e-05, 'epoch': 2.57}
{'loss': 0.1139, 'learning_rate': 1.02331987613841e-05, 'epoch': 2.58}
{'loss': 0.0473, 'learning_rate': 1.0022551305787565e-05, 'epoch': 2.58}
{'loss': 0.2536, 'learning_rate': 9.813980087965623e-06, 'epoch': 2.59}
{'loss': 0.1693, 'learning_rate': 9.607489920717982e-06, 'epoch': 2.59}
{'loss': 0.125, 'learning_rate': 9.403085568823989e-06, 'epoch': 2.6}
{'loss': 0.3881, 'learning_rate': 9.200771748932513e-06, 'epoch': 2.6}
{'loss': 0.2113, 'learning_rate': 9.000553129453304e-06, 'epoch': 2.6}
{'loss': 0.6028, 'learning_rate': 8.802434330449127e-06, 'epoch': 2.61}
{'loss': 0.1164, 'learning_rate': 8.606419923529174e-06, 'epoch': 2.61}
{'loss': 0.1272, 'learning_rate': 8.412514431743657e-06, 'epoch': 2.62}
{'loss': 0.3143, 'learning_rate': 8.220722329479346e-06, 'epoch': 2.62}
{'loss': 0.2041, 'learning_rate': 8.031048042356392e-06, 'epoch': 2.63}
{'loss': 0.2118, 'learning_rate': 7.843495947126112e-06, 'epoch': 2.63}
{'loss': 0.0715, 'learning_rate': 7.658070371570069e-06, 'epoch': 2.64}
{'loss': 0.307, 'learning_rate': 7.474775594400252e-06, 'epoch': 2.64}
{'loss': 0.229, 'learning_rate': 7.293615845160196e-06, 'epoch': 2.64}
{'loss': 0.4261, 'learning_rate': 7.1145953041275356e-06, 'epoch': 2.65}
{'loss': 0.3105, 'learning_rate': 6.937718102217461e-06, 'epoch': 2.65}
{'loss': 0.0579, 'learning_rate': 6.762988320887431e-06, 'epoch': 2.66}
{'loss': 0.4288, 'learning_rate': 6.590409992042956e-06, 'epoch': 2.66}
{'loss': 0.3678, 'learning_rate': 6.419987097944579e-06, 'epoch': 2.67}
{'loss': 0.3273, 'learning_rate': 6.251723571116031e-06, 'epoch': 2.67}
{'loss': 0.2797, 'learning_rate': 6.085623294253429e-06, 'epoch': 2.68}
{'loss': 0.1649, 'learning_rate': 5.921690100135713e-06, 'epoch': 2.68}
{'loss': 0.2463, 'learning_rate': 5.7599277715361665e-06, 'epoch': 2.68}
{'loss': 0.649, 'learning_rate': 5.6003400411351325e-06, 'epoch': 2.69}
{'loss': 0.2267, 'learning_rate': 5.442930591433992e-06, 'epoch': 2.69}
{'loss': 0.4978, 'learning_rate': 5.287703054670012e-06, 'epoch': 2.7}
{'loss': 0.4386, 'learning_rate': 5.134661012732666e-06, 'epoch': 2.7}
{'loss': 0.1702, 'learning_rate': 4.983807997080925e-06, 'epoch': 2.71}
{'loss': 0.1857, 'learning_rate': 4.835147488661795e-06, 'epoch': 2.71}
{'loss': 0.3328, 'learning_rate': 4.688682917829967e-06, 'epoch': 2.72}
{'loss': 0.2098, 'learning_rate': 4.544417664268652e-06, 'epoch': 2.72}
{'loss': 0.2226, 'learning_rate': 4.402355056911656e-06, 'epoch': 2.72}
{'loss': 0.1699, 'learning_rate': 4.262498373866486e-06, 'epoch': 2.73}
{'loss': 0.2971, 'learning_rate': 4.124850842338779e-06, 'epoch': 2.73}
{'loss': 0.0883, 'learning_rate': 3.989415638557792e-06, 'epoch': 2.74}
{'loss': 0.1452, 'learning_rate': 3.856195887703095e-06, 'epoch': 2.74}
{'loss': 0.2165, 'learning_rate': 3.725194663832521e-06, 'epoch': 2.75}
{'loss': 0.3234, 'learning_rate': 3.5964149898111586e-06, 'epoch': 2.75}
{'loss': 0.2459, 'learning_rate': 3.469859837241651e-06, 'epoch': 2.76}
{'loss': 0.0749, 'learning_rate': 3.3455321263955786e-06, 'epoch': 2.76}
{'loss': 0.1023, 'learning_rate': 3.223434726146157e-06, 'epoch': 2.76}
{'loss': 0.3028, 'learning_rate': 3.103570453901938e-06, 'epoch': 2.77}
{'loss': 0.2081, 'learning_rate': 2.9859420755418477e-06, 'epoch': 2.77}
{'loss': 0.4667, 'learning_rate': 2.8705523053513816e-06, 'epoch': 2.78}
{'loss': 0.2444, 'learning_rate': 2.757403805959924e-06, 'epoch': 2.78}
