  0%|                                                                                                                                                                                                                                                                  | 0/2700 [00:00<?, ?it/s]/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
{'loss': 0.7968, 'learning_rate': 0.0001748816607534426, 'epoch': 1.52}
{'loss': 0.7353, 'learning_rate': 0.00017480210418238085, 'epoch': 1.52}
{'loss': 1.5355, 'learning_rate': 0.00017472243997904626, 'epoch': 1.53}
{'loss': 1.0604, 'learning_rate': 0.00017464266825806718, 'epoch': 1.53}
{'loss': 0.7233, 'learning_rate': 0.00017456278913422662, 'epoch': 1.53}
{'loss': 1.1226, 'learning_rate': 0.00017448280272246212, 'epoch': 1.53}
{'loss': 1.1472, 'learning_rate': 0.00017440270913786563, 'epoch': 1.54}
{'loss': 1.087, 'learning_rate': 0.0001743225084956833, 'epoch': 1.54}
{'loss': 1.2453, 'learning_rate': 0.00017424220091131535, 'epoch': 1.54}
{'loss': 0.9598, 'learning_rate': 0.00017416178650031582, 'epoch': 1.54}
{'loss': 1.1889, 'learning_rate': 0.00017408126537839252, 'epoch': 1.54}
{'loss': 1.4909, 'learning_rate': 0.00017400063766140678, 'epoch': 1.55}
{'loss': 1.528, 'learning_rate': 0.0001739199034653733, 'epoch': 1.55}
{'loss': 1.2798, 'learning_rate': 0.00017383906290645998, 'epoch': 1.55}
{'loss': 0.8422, 'learning_rate': 0.0001737581161009878, 'epoch': 1.55}
{'loss': 1.256, 'learning_rate': 0.00017367706316543063, 'epoch': 1.56}
{'loss': 0.6001, 'learning_rate': 0.00017359590421641503, 'epoch': 1.56}
{'loss': 1.4989, 'learning_rate': 0.00017351463937072004, 'epoch': 1.56}
{'loss': 1.0296, 'learning_rate': 0.0001734332687452772, 'epoch': 1.56}
{'loss': 0.8082, 'learning_rate': 0.00017335179245717012, 'epoch': 1.56}
{'loss': 0.3888, 'learning_rate': 0.00017327021062363458, 'epoch': 1.57}
{'loss': 2.136, 'learning_rate': 0.00017318852336205807, 'epoch': 1.57}
{'loss': 0.8974, 'learning_rate': 0.00017310673078997998, 'epoch': 1.57}
{'loss': 1.7403, 'learning_rate': 0.00017302483302509108, 'epoch': 1.57}
{'loss': 0.8074, 'learning_rate': 0.0001729428301852335, 'epoch': 1.58}
{'loss': 0.7696, 'learning_rate': 0.00017286072238840067, 'epoch': 1.58}
{'loss': 0.7691, 'learning_rate': 0.00017277850975273696, 'epoch': 1.58}
{'loss': 1.4286, 'learning_rate': 0.00017269619239653757, 'epoch': 1.58}
{'loss': 1.9199, 'learning_rate': 0.00017261377043824847, 'epoch': 1.58}
{'loss': 1.1698, 'learning_rate': 0.00017253124399646606, 'epoch': 1.59}
{'loss': 1.1525, 'learning_rate': 0.00017244861318993713, 'epoch': 1.59}
{'loss': 0.3628, 'learning_rate': 0.00017236587813755863, 'epoch': 1.59}
{'loss': 0.9103, 'learning_rate': 0.00017228303895837748, 'epoch': 1.59}
{'loss': 0.4445, 'learning_rate': 0.00017220009577159049, 'epoch': 1.6}
{'loss': 1.3567, 'learning_rate': 0.00017211704869654398, 'epoch': 1.6}
{'loss': 0.8055, 'learning_rate': 0.000172033897852734, 'epoch': 1.6}
{'loss': 0.7522, 'learning_rate': 0.0001719506433598057, 'epoch': 1.6}
{'loss': 1.1722, 'learning_rate': 0.00017186728533755344, 'epoch': 1.6}
{'loss': 1.0596, 'learning_rate': 0.00017178382390592057, 'epoch': 1.61}
{'loss': 1.4559, 'learning_rate': 0.00017170025918499917, 'epoch': 1.61}
{'loss': 1.6214, 'learning_rate': 0.00017161659129503003, 'epoch': 1.61}
{'loss': 1.3747, 'learning_rate': 0.0001715328203564023, 'epoch': 1.61}
{'loss': 1.4289, 'learning_rate': 0.00017144894648965354, 'epoch': 1.62}
{'loss': 1.3596, 'learning_rate': 0.00017136496981546925, 'epoch': 1.62}
{'loss': 1.1777, 'learning_rate': 0.00017128089045468294, 'epoch': 1.62}
{'loss': 0.5319, 'learning_rate': 0.00017119670852827588, 'epoch': 1.62}
{'loss': 0.7181, 'learning_rate': 0.0001711124241573769, 'epoch': 1.62}
{'loss': 1.1344, 'learning_rate': 0.00017102803746326227, 'epoch': 1.63}
{'loss': 0.9989, 'learning_rate': 0.00017094354856735547, 'epoch': 1.63}
{'loss': 1.1363, 'learning_rate': 0.00017085895759122699, 'epoch': 1.63}
{'loss': 2.2196, 'learning_rate': 0.00017077426465659433, 'epoch': 1.63}
{'loss': 0.6278, 'learning_rate': 0.0001706894698853215, 'epoch': 1.64}
{'loss': 0.8894, 'learning_rate': 0.00017060457339941926, 'epoch': 1.64}
{'loss': 1.011, 'learning_rate': 0.0001705195753210446, 'epoch': 1.64}
{'loss': 1.0195, 'learning_rate': 0.00017043447577250068, 'epoch': 1.64}
{'loss': 1.0595, 'learning_rate': 0.0001703492748762367, 'epoch': 1.64}
{'loss': 0.9091, 'learning_rate': 0.00017026397275484773, 'epoch': 1.65}
{'loss': 0.7459, 'learning_rate': 0.00017017856953107442, 'epoch': 1.65}
{'loss': 1.2814, 'learning_rate': 0.00017009306532780297, 'epoch': 1.65}
{'loss': 0.7898, 'learning_rate': 0.0001700074602680648, 'epoch': 1.65}
{'loss': 0.5887, 'learning_rate': 0.0001699217544750365, 'epoch': 1.66}
{'loss': 1.0562, 'learning_rate': 0.00016983594807203957, 'epoch': 1.66}
{'loss': 1.4389, 'learning_rate': 0.0001697500411825403, 'epoch': 1.66}
{'loss': 0.6938, 'learning_rate': 0.00016966403393014958, 'epoch': 1.66}
{'loss': 1.1635, 'learning_rate': 0.0001695779264386227, 'epoch': 1.66}
{'loss': 0.7633, 'learning_rate': 0.00016949171883185918, 'epoch': 1.67}
{'loss': 0.4778, 'learning_rate': 0.0001694054112339026, 'epoch': 1.67}
{'loss': 0.8004, 'learning_rate': 0.00016931900376894042, 'epoch': 1.67}
{'loss': 1.4198, 'learning_rate': 0.0001692324965613038, 'epoch': 1.67}
{'loss': 0.5358, 'learning_rate': 0.0001691458897354674, 'epoch': 1.68}
{'loss': 1.0007, 'learning_rate': 0.00016905918341604922, 'epoch': 1.68}
{'loss': 0.853, 'learning_rate': 0.00016897237772781044, 'epoch': 1.68}
{'loss': 0.8859, 'learning_rate': 0.0001688854727956552, 'epoch': 1.68}
{'loss': 1.329, 'learning_rate': 0.0001687984687446305, 'epoch': 1.68}
{'loss': 0.4971, 'learning_rate': 0.00016871136569992587, 'epoch': 1.69}
{'loss': 1.2491, 'learning_rate': 0.0001686241637868734, 'epoch': 1.69}
{'loss': 0.3341, 'learning_rate': 0.00016853686313094722, 'epoch': 1.69}
{'loss': 1.8564, 'learning_rate': 0.00016844946385776384, 'epoch': 1.69}
{'loss': 1.0464, 'learning_rate': 0.0001683619660930815, 'epoch': 1.7}
{'loss': 1.1964, 'learning_rate': 0.00016827436996280008, 'epoch': 1.7}
{'loss': 1.0828, 'learning_rate': 0.0001681866755929612, 'epoch': 1.7}
{'loss': 1.0161, 'learning_rate': 0.00016809888310974767, 'epoch': 1.7}
{'loss': 0.8543, 'learning_rate': 0.0001680109926394836, 'epoch': 1.7}
{'loss': 0.9748, 'learning_rate': 0.00016792300430863396, 'epoch': 1.71}
{'loss': 1.4951, 'learning_rate': 0.0001678349182438046, 'epoch': 1.71}
{'loss': 0.6305, 'learning_rate': 0.00016774673457174206, 'epoch': 1.71}
{'loss': 1.7867, 'learning_rate': 0.0001676584534193332, 'epoch': 1.71}
{'loss': 0.7392, 'learning_rate': 0.0001675700749136053, 'epoch': 1.72}
{'loss': 0.8839, 'learning_rate': 0.00016748159918172553, 'epoch': 1.72}
{'loss': 1.5786, 'learning_rate': 0.00016739302635100108, 'epoch': 1.72}
{'loss': 1.8319, 'learning_rate': 0.0001673043565488789, 'epoch': 1.72}
{'loss': 0.4339, 'learning_rate': 0.00016721558990294536, 'epoch': 1.72}
{'loss': 1.3621, 'learning_rate': 0.00016712672654092622, 'epoch': 1.73}
{'loss': 1.3568, 'learning_rate': 0.00016703776659068642, 'epoch': 1.73}
{'loss': 1.7166, 'learning_rate': 0.00016694871018022985, 'epoch': 1.73}
{'loss': 1.0023, 'learning_rate': 0.0001668595574376992, 'epoch': 1.73}
{'loss': 1.4018, 'learning_rate': 0.00016677030849137584, 'epoch': 1.74}
{'loss': 1.9897, 'learning_rate': 0.0001666809634696795, 'epoch': 1.74}
{'loss': 1.0554, 'learning_rate': 0.00016659152250116812, 'epoch': 1.74}
{'loss': 0.7515, 'learning_rate': 0.0001665019857145378, 'epoch': 1.74}
{'loss': 1.2148, 'learning_rate': 0.00016641235323862236, 'epoch': 1.74}
{'loss': 0.668, 'learning_rate': 0.0001663226252023935, 'epoch': 1.75}
{'loss': 0.633, 'learning_rate': 0.00016623280173496028, 'epoch': 1.75}
{'loss': 0.5877, 'learning_rate': 0.00016614288296556913, 'epoch': 1.75}
{'loss': 0.8177, 'learning_rate': 0.00016605286902360357, 'epoch': 1.75}
{'loss': 1.2604, 'learning_rate': 0.00016596276003858412, 'epoch': 1.76}
{'loss': 1.359, 'learning_rate': 0.000165872556140168, 'epoch': 1.76}
{'loss': 0.6055, 'learning_rate': 0.00016578225745814907, 'epoch': 1.76}
{'loss': 1.2503, 'learning_rate': 0.0001656918641224575, 'epoch': 1.76}
{'loss': 1.1941, 'learning_rate': 0.00016560137626315963, 'epoch': 1.76}
{'loss': 0.7725, 'learning_rate': 0.000165510794010458, 'epoch': 1.77}
{'loss': 1.0072, 'learning_rate': 0.0001654201174946907, 'epoch': 1.77}
{'loss': 0.872, 'learning_rate': 0.0001653293468463317, 'epoch': 1.77}
{'loss': 1.2648, 'learning_rate': 0.00016523848219599023, 'epoch': 1.77}
{'loss': 1.6965, 'learning_rate': 0.00016514752367441092, 'epoch': 1.78}
{'loss': 0.8757, 'learning_rate': 0.0001650564714124734, 'epoch': 1.78}
{'loss': 0.5578, 'learning_rate': 0.00016496532554119214, 'epoch': 1.78}
{'loss': 1.2827, 'learning_rate': 0.00016487408619171638, 'epoch': 1.78}
{'loss': 1.127, 'learning_rate': 0.00016478275349532986, 'epoch': 1.78}
{'loss': 0.6683, 'learning_rate': 0.0001646913275834506, 'epoch': 1.79}
{'loss': 1.2639, 'learning_rate': 0.0001645998085876308, 'epoch': 1.79}
{'loss': 0.6457, 'learning_rate': 0.00016450819663955653, 'epoch': 1.79}
{'loss': 0.6815, 'learning_rate': 0.00016441649187104763, 'epoch': 1.79}
{'loss': 0.9947, 'learning_rate': 0.00016432469441405754, 'epoch': 1.8}
{'loss': 2.0064, 'learning_rate': 0.00016423280440067302, 'epoch': 1.8}
{'loss': 0.5925, 'learning_rate': 0.000164140821963114, 'epoch': 1.8}
{'loss': 1.0324, 'learning_rate': 0.00016404874723373347, 'epoch': 1.8}
{'loss': 1.5521, 'learning_rate': 0.00016395658034501717, 'epoch': 1.8}
{'loss': 0.8856, 'learning_rate': 0.00016386432142958342, 'epoch': 1.81}
{'loss': 1.5176, 'learning_rate': 0.00016377197062018302, 'epoch': 1.81}
{'loss': 0.4801, 'learning_rate': 0.00016367952804969895, 'epoch': 1.81}
{'loss': 2.2262, 'learning_rate': 0.00016358699385114625, 'epoch': 1.81}
{'loss': 1.0152, 'learning_rate': 0.00016349436815767175, 'epoch': 1.82}
{'loss': 0.9002, 'learning_rate': 0.000163401651102554, 'epoch': 1.82}
{'loss': 1.4632, 'learning_rate': 0.000163308842819203, 'epoch': 1.82}
{'loss': 1.6661, 'learning_rate': 0.00016321594344115997, 'epoch': 1.82}
{'loss': 0.8963, 'learning_rate': 0.00016312295310209727, 'epoch': 1.82}
{'loss': 1.301, 'learning_rate': 0.00016302987193581806, 'epoch': 1.83}
{'loss': 1.4257, 'learning_rate': 0.00016293670007625627, 'epoch': 1.83}
{'loss': 0.6882, 'learning_rate': 0.0001628434376574763, 'epoch': 1.83}
{'loss': 0.9795, 'learning_rate': 0.00016275008481367287, 'epoch': 1.83}
{'loss': 1.523, 'learning_rate': 0.00016265664167917075, 'epoch': 1.84}
{'loss': 1.3885, 'learning_rate': 0.00016256310838842465, 'epoch': 1.84}
{'loss': 1.6642, 'learning_rate': 0.00016246948507601914, 'epoch': 1.84}
{'loss': 1.6788, 'learning_rate': 0.00016237577187666808, 'epoch': 1.84}
{'loss': 0.6859, 'learning_rate': 0.0001622819689252149, 'epoch': 1.84}
{'loss': 1.1457, 'learning_rate': 0.00016218807635663202, 'epoch': 1.85}
{'loss': 1.0222, 'learning_rate': 0.00016209409430602086, 'epoch': 1.85}
{'loss': 1.0195, 'learning_rate': 0.0001620000229086116, 'epoch': 1.85}
{'loss': 0.7039, 'learning_rate': 0.00016190586229976304, 'epoch': 1.85}
{'loss': 0.7886, 'learning_rate': 0.00016181161261496216, 'epoch': 1.86}
{'loss': 1.601, 'learning_rate': 0.00016171727398982432, 'epoch': 1.86}
{'loss': 0.677, 'learning_rate': 0.00016162284656009274, 'epoch': 1.86}
{'loss': 1.1786, 'learning_rate': 0.00016152833046163844, 'epoch': 1.86}
{'loss': 1.1935, 'learning_rate': 0.00016143372583046008, 'epoch': 1.86}
{'loss': 0.2299, 'learning_rate': 0.00016133903280268362, 'epoch': 1.87}
{'loss': 1.8307, 'learning_rate': 0.00016124425151456227, 'epoch': 1.87}
{'loss': 0.9429, 'learning_rate': 0.00016114938210247623, 'epoch': 1.87}
{'loss': 0.615, 'learning_rate': 0.0001610544247029325, 'epoch': 1.87}
{'loss': 1.703, 'learning_rate': 0.00016095937945256465, 'epoch': 1.88}
{'loss': 0.8239, 'learning_rate': 0.00016086424648813273, 'epoch': 1.88}
{'loss': 0.6015, 'learning_rate': 0.0001607690259465229, 'epoch': 1.88}
{'loss': 1.8069, 'learning_rate': 0.00016067371796474743, 'epoch': 1.88}
{'loss': 0.9086, 'learning_rate': 0.0001605783226799444, 'epoch': 1.88}
{'loss': 1.4699, 'learning_rate': 0.0001604828402293774, 'epoch': 1.89}
{'loss': 0.7515, 'learning_rate': 0.00016038727075043562, 'epoch': 1.89}
{'loss': 1.1732, 'learning_rate': 0.00016029161438063327, 'epoch': 1.89}
{'loss': 2.1348, 'learning_rate': 0.00016019587125760978, 'epoch': 1.89}
{'loss': 1.0536, 'learning_rate': 0.00016010004151912927, 'epoch': 1.9}
{'loss': 1.1517, 'learning_rate': 0.00016000412530308057, 'epoch': 1.9}
{'loss': 0.5253, 'learning_rate': 0.00015990812274747692, 'epoch': 1.9}
{'loss': 0.8965, 'learning_rate': 0.00015981203399045578, 'epoch': 1.9}
{'loss': 0.8398, 'learning_rate': 0.00015971585917027862, 'epoch': 1.9}
{'loss': 0.6492, 'learning_rate': 0.00015961959842533083, 'epoch': 1.91}
{'loss': 1.5321, 'learning_rate': 0.00015952325189412135, 'epoch': 1.91}
{'loss': 0.937, 'learning_rate': 0.0001594268197152826, 'epoch': 1.91}
{'loss': 1.2679, 'learning_rate': 0.00015933030202757022, 'epoch': 1.91}
{'loss': 0.8354, 'learning_rate': 0.00015923369896986294, 'epoch': 1.92}
{'loss': 0.9919, 'learning_rate': 0.00015913701068116223, 'epoch': 1.92}
{'loss': 0.3546, 'learning_rate': 0.00015904023730059228, 'epoch': 1.92}
{'loss': 0.8141, 'learning_rate': 0.0001589433789673997, 'epoch': 1.92}
{'loss': 0.7702, 'learning_rate': 0.00015884643582095333, 'epoch': 1.92}
{'loss': 0.6496, 'learning_rate': 0.00015874940800074402, 'epoch': 1.93}
{'loss': 1.2481, 'learning_rate': 0.00015865229564638453, 'epoch': 1.93}
{'loss': 1.0446, 'learning_rate': 0.00015855509889760918, 'epoch': 1.93}
{'loss': 0.7496, 'learning_rate': 0.00015845781789427377, 'epoch': 1.93}
{'loss': 0.6844, 'learning_rate': 0.00015836045277635533, 'epoch': 1.94}
{'loss': 2.4732, 'learning_rate': 0.00015826300368395186, 'epoch': 1.94}
{'loss': 0.6411, 'learning_rate': 0.00015816547075728226, 'epoch': 1.94}
{'loss': 1.1175, 'learning_rate': 0.00015806785413668606, 'epoch': 1.94}
{'loss': 1.4383, 'learning_rate': 0.0001579701539626232, 'epoch': 1.94}
{'loss': 0.8918, 'learning_rate': 0.00015787237037567385, 'epoch': 1.95}
{'loss': 1.1574, 'learning_rate': 0.0001577745035165381, 'epoch': 1.95}
{'loss': 1.4714, 'learning_rate': 0.00015767655352603608, 'epoch': 1.95}
{'loss': 0.7187, 'learning_rate': 0.0001575785205451073, 'epoch': 1.95}
{'loss': 1.0256, 'learning_rate': 0.0001574804047148109, 'epoch': 1.96}
{'loss': 0.8104, 'learning_rate': 0.00015738220617632503, 'epoch': 1.96}
{'loss': 2.0785, 'learning_rate': 0.000157283925070947, 'epoch': 1.96}
{'loss': 0.7511, 'learning_rate': 0.00015718556154009283, 'epoch': 1.96}
{'loss': 1.2991, 'learning_rate': 0.0001570871157252972, 'epoch': 1.96}
{'loss': 2.0169, 'learning_rate': 0.0001569885877682132, 'epoch': 1.97}
{'loss': 1.3068, 'learning_rate': 0.00015688997781061203, 'epoch': 1.97}
{'loss': 1.3375, 'learning_rate': 0.00015679128599438297, 'epoch': 1.97}
{'loss': 0.8745, 'learning_rate': 0.000156692512461533, 'epoch': 1.97}
{'loss': 1.4979, 'learning_rate': 0.0001565936573541868, 'epoch': 1.98}
{'loss': 1.1713, 'learning_rate': 0.0001564947208145863, 'epoch': 1.98}
{'loss': 0.3497, 'learning_rate': 0.00015639570298509064, 'epoch': 1.98}
{'loss': 1.159, 'learning_rate': 0.00015629660400817604, 'epoch': 1.98}
{'loss': 0.7781, 'learning_rate': 0.0001561974240264353, 'epoch': 1.98}
{'loss': 0.8836, 'learning_rate': 0.00015609816318257788, 'epoch': 1.99}
{'loss': 0.7455, 'learning_rate': 0.00015599882161942966, 'epoch': 1.99}
{'loss': 0.8819, 'learning_rate': 0.00015589939947993246, 'epoch': 1.99}
{'loss': 1.5058, 'learning_rate': 0.00015579989690714423, 'epoch': 1.99}
{'loss': 0.7119, 'learning_rate': 0.0001557003140442386, 'epoch': 2.0}
{'loss': 0.7386, 'learning_rate': 0.00015560065103450472, 'epoch': 2.0}
{'loss': 1.0743, 'learning_rate': 0.000155500908021347, 'epoch': 2.0}
{'loss': 0.7389, 'learning_rate': 0.0001554010851482851, 'epoch': 2.0}
{'loss': 1.5242, 'learning_rate': 0.0001553011825589535, 'epoch': 2.0}
{'loss': 1.5256, 'learning_rate': 0.00015520120039710139, 'epoch': 2.01}
{'loss': 0.2511, 'learning_rate': 0.00015510113880659246, 'epoch': 2.01}
{'loss': 0.8895, 'learning_rate': 0.00015500099793140475, 'epoch': 2.01}
{'loss': 1.2525, 'learning_rate': 0.0001549007779156302, 'epoch': 2.01}
{'loss': 0.9453, 'learning_rate': 0.00015480047890347492, 'epoch': 2.02}
{'loss': 0.5438, 'learning_rate': 0.00015470010103925841, 'epoch': 2.02}
{'loss': 0.5018, 'learning_rate': 0.00015459964446741382, 'epoch': 2.02}
{'loss': 0.4985, 'learning_rate': 0.00015449910933248743, 'epoch': 2.02}
{'loss': 0.9946, 'learning_rate': 0.00015439849577913856, 'epoch': 2.02}
{'loss': 0.8295, 'learning_rate': 0.0001542978039521395, 'epoch': 2.03}
{'loss': 0.3897, 'learning_rate': 0.000154197033996375, 'epoch': 2.03}
{'loss': 0.5344, 'learning_rate': 0.0001540961860568424, 'epoch': 2.03}
{'loss': 0.8755, 'learning_rate': 0.00015399526027865107, 'epoch': 2.03}
{'loss': 0.5297, 'learning_rate': 0.00015389425680702257, 'epoch': 2.04}
{'loss': 0.7102, 'learning_rate': 0.00015379317578729005, 'epoch': 2.04}
{'loss': 1.0992, 'learning_rate': 0.0001536920173648984, 'epoch': 2.04}
{'loss': 0.741, 'learning_rate': 0.00015359078168540382, 'epoch': 2.04}
{'loss': 0.4683, 'learning_rate': 0.00015348946889447368, 'epoch': 2.04}
{'loss': 0.1652, 'learning_rate': 0.00015338807913788636, 'epoch': 2.05}
{'loss': 0.9076, 'learning_rate': 0.00015328661256153091, 'epoch': 2.05}
{'loss': 0.9101, 'learning_rate': 0.0001531850693114069, 'epoch': 2.05}
{'loss': 0.6803, 'learning_rate': 0.0001530834495336243, 'epoch': 2.05}
{'loss': 0.6665, 'learning_rate': 0.0001529817533744032, 'epoch': 2.06}
{'loss': 1.0644, 'learning_rate': 0.0001528799809800735, 'epoch': 2.06}
{'loss': 0.1306, 'learning_rate': 0.00015277813249707487, 'epoch': 2.06}
{'loss': 0.2941, 'learning_rate': 0.00015267620807195647, 'epoch': 2.06}
{'loss': 1.6649, 'learning_rate': 0.00015257420785137667, 'epoch': 2.06}
{'loss': 0.3563, 'learning_rate': 0.000152472131982103, 'epoch': 2.07}
{'loss': 1.3339, 'learning_rate': 0.0001523699806110117, 'epoch': 2.07}
{'loss': 0.8214, 'learning_rate': 0.00015226775388508778, 'epoch': 2.07}
{'loss': 0.7919, 'learning_rate': 0.0001521654519514246, 'epoch': 2.07}
{'loss': 1.5118, 'learning_rate': 0.00015206307495722377, 'epoch': 2.08}
{'loss': 0.7066, 'learning_rate': 0.00015196062304979497, 'epoch': 2.08}
{'loss': 0.4977, 'learning_rate': 0.0001518580963765555, 'epoch': 2.08}
{'loss': 0.7547, 'learning_rate': 0.00015175549508503034, 'epoch': 2.08}
{'loss': 1.1636, 'learning_rate': 0.00015165281932285192, 'epoch': 2.08}
{'loss': 0.519, 'learning_rate': 0.00015155006923775965, 'epoch': 2.09}
{'loss': 1.3302, 'learning_rate': 0.00015144724497760003, 'epoch': 2.09}
{'loss': 0.472, 'learning_rate': 0.00015134434669032625, 'epoch': 2.09}
{'loss': 0.8333, 'learning_rate': 0.00015124137452399795, 'epoch': 2.09}
{'loss': 1.0291, 'learning_rate': 0.00015113832862678116, 'epoch': 2.1}
{'loss': 1.2757, 'learning_rate': 0.00015103520914694796, 'epoch': 2.1}
{'loss': 0.4034, 'learning_rate': 0.00015093201623287631, 'epoch': 2.1}
{'loss': 1.0144, 'learning_rate': 0.00015082875003304987, 'epoch': 2.1}
{'loss': 0.7931, 'learning_rate': 0.00015072541069605767, 'epoch': 2.1}
{'loss': 0.459, 'learning_rate': 0.00015062199837059405, 'epoch': 2.11}
{'loss': 0.2027, 'learning_rate': 0.00015051851320545834, 'epoch': 2.11}
{'loss': 0.8341, 'learning_rate': 0.00015041495534955467, 'epoch': 2.11}
{'loss': 0.6167, 'learning_rate': 0.00015031132495189187, 'epoch': 2.11}
{'loss': 0.4404, 'learning_rate': 0.00015020762216158296, 'epoch': 2.12}
{'loss': 0.6088, 'learning_rate': 0.00015010384712784523, 'epoch': 2.12}
{'loss': 0.4986, 'learning_rate': 0.00015000000000000001, 'epoch': 2.12}
{'loss': 0.4591, 'learning_rate': 0.0001498960809274722, 'epoch': 2.12}
{'loss': 0.5922, 'learning_rate': 0.0001497920900597903, 'epoch': 2.12}
{'loss': 0.5996, 'learning_rate': 0.00014968802754658614, 'epoch': 2.13}
{'loss': 0.738, 'learning_rate': 0.0001495838935375945, 'epoch': 2.13}
{'loss': 0.7036, 'learning_rate': 0.00014947968818265333, 'epoch': 2.13}
{'loss': 1.0094, 'learning_rate': 0.0001493754116317029, 'epoch': 2.13}
{'loss': 0.3651, 'learning_rate': 0.00014927106403478616, 'epoch': 2.14}
{'loss': 0.6363, 'learning_rate': 0.00014916664554204818, 'epoch': 2.14}
{'loss': 0.7111, 'learning_rate': 0.00014906215630373606, 'epoch': 2.14}
{'loss': 0.5729, 'learning_rate': 0.00014895759647019872, 'epoch': 2.14}
{'loss': 1.3534, 'learning_rate': 0.00014885296619188658, 'epoch': 2.14}
{'loss': 1.168, 'learning_rate': 0.00014874826561935155, 'epoch': 2.15}
{'loss': 0.3815, 'learning_rate': 0.00014864349490324662, 'epoch': 2.15}
{'loss': 0.4278, 'learning_rate': 0.00014853865419432564, 'epoch': 2.15}
{'loss': 0.1868, 'learning_rate': 0.00014843374364344333, 'epoch': 2.15}
{'loss': 0.5023, 'learning_rate': 0.00014832876340155476, 'epoch': 2.16}
{'loss': 0.861, 'learning_rate': 0.00014822371361971533, 'epoch': 2.16}
{'loss': 0.6252, 'learning_rate': 0.00014811859444908052, 'epoch': 2.16}
{'loss': 0.6154, 'learning_rate': 0.00014801340604090566, 'epoch': 2.16}
{'loss': 0.3409, 'learning_rate': 0.00014790814854654562, 'epoch': 2.16}
{'loss': 0.7765, 'learning_rate': 0.0001478028221174548, 'epoch': 2.17}
{'loss': 0.2449, 'learning_rate': 0.0001476974269051867, 'epoch': 2.17}
{'loss': 0.9972, 'learning_rate': 0.00014759196306139387, 'epoch': 2.17}
{'loss': 0.3233, 'learning_rate': 0.00014748643073782752, 'epoch': 2.17}
{'loss': 1.5718, 'learning_rate': 0.00014738083008633744, 'epoch': 2.18}
{'loss': 0.936, 'learning_rate': 0.00014727516125887175, 'epoch': 2.18}
{'loss': 0.4417, 'learning_rate': 0.00014716942440747664, 'epoch': 2.18}
{'loss': 0.4852, 'learning_rate': 0.00014706361968429618, 'epoch': 2.18}
{'loss': 0.8012, 'learning_rate': 0.0001469577472415722, 'epoch': 2.18}
{'loss': 1.0512, 'learning_rate': 0.00014685180723164376, 'epoch': 2.19}
{'loss': 1.0292, 'learning_rate': 0.00014674579980694736, 'epoch': 2.19}
{'loss': 1.6076, 'learning_rate': 0.0001466397251200164, 'epoch': 2.19}
{'loss': 0.7259, 'learning_rate': 0.000146533583323481, 'epoch': 2.19}
{'loss': 0.3851, 'learning_rate': 0.00014642737457006802, 'epoch': 2.2}
{'loss': 0.7286, 'learning_rate': 0.00014632109901260048, 'epoch': 2.2}
{'loss': 0.9587, 'learning_rate': 0.0001462147568039977, 'epoch': 2.2}
{'loss': 0.5219, 'learning_rate': 0.0001461083480972747, 'epoch': 2.2}
{'loss': 0.936, 'learning_rate': 0.00014600187304554237, 'epoch': 2.2}
{'loss': 0.1955, 'learning_rate': 0.00014589533180200693, 'epoch': 2.21}
{'loss': 0.9073, 'learning_rate': 0.00014578872451996997, 'epoch': 2.21}
{'loss': 0.6427, 'learning_rate': 0.00014568205135282795, 'epoch': 2.21}
{'loss': 0.5285, 'learning_rate': 0.00014557531245407225, 'epoch': 2.21}
{'loss': 1.0125, 'learning_rate': 0.00014546850797728878, 'epoch': 2.22}
{'loss': 0.4741, 'learning_rate': 0.00014536163807615785, 'epoch': 2.22}
{'loss': 0.8766, 'learning_rate': 0.00014525470290445392, 'epoch': 2.22}
{'loss': 0.8271, 'learning_rate': 0.00014514770261604522, 'epoch': 2.22}
/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/nn/modules/module.py:1879: UserWarning: Positional args are being deprecated, use kwargs instead. Refer to https://pytorch.org/docs/master/generated/torch.nn.Module.html#torch.nn.Module.state_dict for details.
  warnings.warn(
/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:61: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                                                                                                                                                                                                                                
{'loss': 0.4072, 'learning_rate': 0.00014504063736489383, 'epoch': 2.22}
{'loss': 0.4885, 'learning_rate': 0.00014493350730505533, 'epoch': 2.23}
{'loss': 1.0023, 'learning_rate': 0.0001448263125906784, 'epoch': 2.23}
