  0%|                                                                                                                                                                                                                                                                              | 0/1350 [00:00<?, ?it/s]/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
{'loss': 0.9741, 'learning_rate': 0.00017885194299249775, 'epoch': 0.7}
{'loss': 1.0723, 'learning_rate': 0.0001787041140242872, 'epoch': 0.71}
{'loss': 0.8482, 'learning_rate': 0.0001785558317227177, 'epoch': 0.71}
{'loss': 1.0786, 'learning_rate': 0.00017840709694189082, 'epoch': 0.71}
{'loss': 1.8628, 'learning_rate': 0.0001782579105385145, 'epoch': 0.71}
{'loss': 1.4986, 'learning_rate': 0.00017810827337189805, 'epoch': 0.72}
{'loss': 1.7113, 'learning_rate': 0.00017795818630394705, 'epoch': 0.72}
{'loss': 1.2835, 'learning_rate': 0.00017780765019915855, 'epoch': 0.72}
{'loss': 0.7201, 'learning_rate': 0.00017765666592461606, 'epoch': 0.72}
{'loss': 0.9986, 'learning_rate': 0.00017750523434998454, 'epoch': 0.72}
{'loss': 1.0688, 'learning_rate': 0.00017735335634750532, 'epoch': 0.73}
{'loss': 0.7223, 'learning_rate': 0.0001772010327919912, 'epoch': 0.73}
{'loss': 0.96, 'learning_rate': 0.00017704826456082135, 'epoch': 0.73}
{'loss': 2.0302, 'learning_rate': 0.0001768950525339362, 'epoch': 0.73}
{'loss': 0.9618, 'learning_rate': 0.0001767413975938325, 'epoch': 0.74}
{'loss': 1.0121, 'learning_rate': 0.0001765873006255582, 'epoch': 0.74}
{'loss': 1.1312, 'learning_rate': 0.00017643276251670719, 'epoch': 0.74}
{'loss': 1.3075, 'learning_rate': 0.00017627778415741437, 'epoch': 0.74}
{'loss': 0.7422, 'learning_rate': 0.0001761223664403505, 'epoch': 0.74}
{'loss': 2.022, 'learning_rate': 0.00017596651026071706, 'epoch': 0.75}
{'loss': 0.8557, 'learning_rate': 0.00017581021651624096, 'epoch': 0.75}
{'loss': 1.6018, 'learning_rate': 0.0001756534861071696, 'epoch': 0.75}
{'loss': 1.3849, 'learning_rate': 0.00017549631993626542, 'epoch': 0.75}
{'loss': 1.7116, 'learning_rate': 0.00017533871890880088, 'epoch': 0.76}
{'loss': 0.6434, 'learning_rate': 0.00017518068393255324, 'epoch': 0.76}
{'loss': 0.911, 'learning_rate': 0.0001750222159177993, 'epoch': 0.76}
{'loss': 0.9708, 'learning_rate': 0.0001748633157773101, 'epoch': 0.76}
{'loss': 1.0373, 'learning_rate': 0.0001747039844263457, 'epoch': 0.76}
{'loss': 1.6092, 'learning_rate': 0.00017454422278264997, 'epoch': 0.77}
{'loss': 1.0483, 'learning_rate': 0.00017438403176644524, 'epoch': 0.77}
{'loss': 1.2952, 'learning_rate': 0.000174223412300427, 'epoch': 0.77}
{'loss': 1.2292, 'learning_rate': 0.0001740623653097586, 'epoch': 0.77}
{'loss': 0.5011, 'learning_rate': 0.00017390089172206592, 'epoch': 0.78}
{'loss': 2.2044, 'learning_rate': 0.00017373899246743202, 'epoch': 0.78}
{'loss': 1.6268, 'learning_rate': 0.00017357666847839186, 'epoch': 0.78}
{'loss': 1.0231, 'learning_rate': 0.0001734139206899267, 'epoch': 0.78}
{'loss': 0.676, 'learning_rate': 0.00017325075003945902, 'epoch': 0.78}
{'loss': 2.1805, 'learning_rate': 0.0001730871574668469, 'epoch': 0.79}
{'loss': 1.7712, 'learning_rate': 0.00017292314391437872, 'epoch': 0.79}
{'loss': 1.9507, 'learning_rate': 0.0001727587103267677, 'epoch': 0.79}
{'loss': 1.792, 'learning_rate': 0.00017259385765114633, 'epoch': 0.79}
{'loss': 0.6929, 'learning_rate': 0.0001724285868370612, 'epoch': 0.8}
{'loss': 1.0289, 'learning_rate': 0.00017226289883646726, 'epoch': 0.8}
{'loss': 1.3164, 'learning_rate': 0.0001720967946037225, 'epoch': 0.8}
{'loss': 1.5264, 'learning_rate': 0.00017193027509558232, 'epoch': 0.8}
{'loss': 1.4872, 'learning_rate': 0.00017176334127119418, 'epoch': 0.8}
{'loss': 0.8, 'learning_rate': 0.00017159599409209193, 'epoch': 0.81}
{'loss': 1.9156, 'learning_rate': 0.00017142823452219038, 'epoch': 0.81}
{'loss': 1.297, 'learning_rate': 0.00017126006352777965, 'epoch': 0.81}
{'loss': 0.4711, 'learning_rate': 0.00017109148207751962, 'epoch': 0.81}
{'loss': 0.8535, 'learning_rate': 0.00017092249114243453, 'epoch': 0.82}
{'loss': 1.0439, 'learning_rate': 0.00017075309169590708, 'epoch': 0.82}
{'loss': 1.8241, 'learning_rate': 0.00017058328471367305, 'epoch': 0.82}
{'loss': 1.1965, 'learning_rate': 0.0001704130711738157, 'epoch': 0.82}
{'loss': 0.9305, 'learning_rate': 0.00017024245205675986, 'epoch': 0.82}
{'loss': 1.5265, 'learning_rate': 0.00017007142834526664, 'epoch': 0.83}
{'loss': 1.2408, 'learning_rate': 0.00016990000102442746, 'epoch': 0.83}
{'loss': 1.2584, 'learning_rate': 0.0001697281710816587, 'epoch': 0.83}
{'loss': 1.0494, 'learning_rate': 0.0001695559395066957, 'epoch': 0.83}
{'loss': 0.8242, 'learning_rate': 0.00016938330729158714, 'epoch': 0.84}
{'loss': 0.6156, 'learning_rate': 0.0001692102754306895, 'epoch': 0.84}
{'loss': 0.7503, 'learning_rate': 0.0001690368449206612, 'epoch': 0.84}
{'loss': 1.2764, 'learning_rate': 0.00016886301676045676, 'epoch': 0.84}
{'loss': 1.0827, 'learning_rate': 0.0001686887919513213, 'epoch': 0.84}
{'loss': 1.4266, 'learning_rate': 0.00016851417149678444, 'epoch': 0.85}
{'loss': 1.3611, 'learning_rate': 0.00016833915640265484, 'epoch': 0.85}
{'loss': 1.6173, 'learning_rate': 0.00016816374767701436, 'epoch': 0.85}
{'loss': 1.4045, 'learning_rate': 0.00016798794633021192, 'epoch': 0.85}
{'loss': 0.8855, 'learning_rate': 0.00016781175337485807, 'epoch': 0.86}
{'loss': 1.4939, 'learning_rate': 0.00016763516982581903, 'epoch': 0.86}
{'loss': 0.9573, 'learning_rate': 0.0001674581967002108, 'epoch': 0.86}
{'loss': 0.7716, 'learning_rate': 0.00016728083501739332, 'epoch': 0.86}
{'loss': 1.1253, 'learning_rate': 0.0001671030857989646, 'epoch': 0.86}
{'loss': 0.8214, 'learning_rate': 0.0001669249500687549, 'epoch': 0.87}
{'loss': 0.8394, 'learning_rate': 0.0001667464288528207, 'epoch': 0.87}
{'loss': 1.112, 'learning_rate': 0.00016656752317943888, 'epoch': 0.87}
{'loss': 0.5485, 'learning_rate': 0.00016638823407910084, 'epoch': 0.87}
{'loss': 0.7383, 'learning_rate': 0.0001662085625845065, 'epoch': 0.88}
{'loss': 1.1242, 'learning_rate': 0.00016602850973055822, 'epoch': 0.88}
{'loss': 0.6881, 'learning_rate': 0.00016584807655435526, 'epoch': 0.88}
{'loss': 0.8056, 'learning_rate': 0.0001656672640951872, 'epoch': 0.88}
{'loss': 0.3717, 'learning_rate': 0.00016548607339452853, 'epoch': 0.88}
{'loss': 1.3136, 'learning_rate': 0.00016530450549603223, 'epoch': 0.89}
{'loss': 1.2817, 'learning_rate': 0.00016512256144552407, 'epoch': 0.89}
{'loss': 1.2604, 'learning_rate': 0.00016494024229099635, 'epoch': 0.89}
{'loss': 0.7254, 'learning_rate': 0.00016475754908260197, 'epoch': 0.89}
{'loss': 0.8935, 'learning_rate': 0.0001645744828726484, 'epoch': 0.9}
{'loss': 2.4671, 'learning_rate': 0.00016439104471559156, 'epoch': 0.9}
{'loss': 0.9255, 'learning_rate': 0.00016420723566802983, 'epoch': 0.9}
{'loss': 0.5301, 'learning_rate': 0.00016402305678869778, 'epoch': 0.9}
{'loss': 1.0221, 'learning_rate': 0.00016383850913846037, 'epoch': 0.9}
{'loss': 0.4122, 'learning_rate': 0.00016365359378030654, 'epoch': 0.91}
{'loss': 1.9176, 'learning_rate': 0.00016346831177934326, 'epoch': 0.91}
{'loss': 0.5035, 'learning_rate': 0.00016328266420278937, 'epoch': 0.91}
{'loss': 2.0433, 'learning_rate': 0.00016309665211996935, 'epoch': 0.91}
{'loss': 0.7613, 'learning_rate': 0.00016291027660230733, 'epoch': 0.92}
{'loss': 0.5248, 'learning_rate': 0.00016272353872332076, 'epoch': 0.92}
{'loss': 1.7939, 'learning_rate': 0.00016253643955861422, 'epoch': 0.92}
{'loss': 1.0029, 'learning_rate': 0.00016234898018587337, 'epoch': 0.92}
{'loss': 1.3795, 'learning_rate': 0.0001621611616848586, 'epoch': 0.92}
{'loss': 1.3019, 'learning_rate': 0.00016197298513739898, 'epoch': 0.93}
{'loss': 1.1906, 'learning_rate': 0.0001617844516273858, 'epoch': 0.93}
{'loss': 2.4587, 'learning_rate': 0.00016159556224076637, 'epoch': 0.93}
{'loss': 1.2827, 'learning_rate': 0.0001614063180655381, 'epoch': 0.93}
{'loss': 1.1531, 'learning_rate': 0.00016121672019174172, 'epoch': 0.94}
{'loss': 1.1386, 'learning_rate': 0.0001610267697114554, 'epoch': 0.94}
{'loss': 0.2348, 'learning_rate': 0.00016083646771878826, 'epoch': 0.94}
{'loss': 0.6874, 'learning_rate': 0.0001606458153098741, 'epoch': 0.94}
{'loss': 1.8147, 'learning_rate': 0.00016045481358286515, 'epoch': 0.94}
{'loss': 2.1871, 'learning_rate': 0.00016026346363792567, 'epoch': 0.95}
{'loss': 0.8296, 'learning_rate': 0.00016007176657722565, 'epoch': 0.95}
{'loss': 0.7293, 'learning_rate': 0.00015987972350493452, 'epoch': 0.95}
{'loss': 1.8887, 'learning_rate': 0.0001596873355272146, 'epoch': 0.95}
{'loss': 0.6723, 'learning_rate': 0.00015949460375221496, 'epoch': 0.96}
{'loss': 1.2043, 'learning_rate': 0.00015930152929006494, 'epoch': 0.96}
{'loss': 0.2632, 'learning_rate': 0.00015910811325286768, 'epoch': 0.96}
{'loss': 1.2326, 'learning_rate': 0.00015891435675469376, 'epoch': 0.96}
{'loss': 1.5485, 'learning_rate': 0.0001587202609115749, 'epoch': 0.96}
{'loss': 1.8013, 'learning_rate': 0.0001585258268414974, 'epoch': 0.97}
{'loss': 2.6906, 'learning_rate': 0.0001583310556643957, 'epoch': 0.97}
{'loss': 1.0223, 'learning_rate': 0.000158135948502146, 'epoch': 0.97}
{'loss': 0.5846, 'learning_rate': 0.00015794050647855977, 'epoch': 0.97}
{'loss': 0.7735, 'learning_rate': 0.00015774473071937726, 'epoch': 0.98}
{'loss': 1.6542, 'learning_rate': 0.000157548622352261, 'epoch': 0.98}
{'loss': 1.658, 'learning_rate': 0.00015735218250678945, 'epoch': 0.98}
{'loss': 1.4886, 'learning_rate': 0.00015715541231445016, 'epoch': 0.98}
{'loss': 2.3571, 'learning_rate': 0.00015695831290863367, 'epoch': 0.98}
{'loss': 1.8168, 'learning_rate': 0.00015676088542462667, 'epoch': 0.99}
{'loss': 0.7346, 'learning_rate': 0.00015656313099960564, 'epoch': 0.99}
{'loss': 1.2994, 'learning_rate': 0.00015636505077263016, 'epoch': 0.99}
{'loss': 0.8463, 'learning_rate': 0.00015616664588463647, 'epoch': 0.99}
{'loss': 0.6375, 'learning_rate': 0.0001559679174784308, 'epoch': 1.0}
{'loss': 2.456, 'learning_rate': 0.00015576886669868296, 'epoch': 1.0}
{'loss': 1.6747, 'learning_rate': 0.00015556949469191941, 'epoch': 1.0}
{'loss': 0.7928, 'learning_rate': 0.00015536980260651706, 'epoch': 1.0}
{'loss': 1.4276, 'learning_rate': 0.00015516979159269634, 'epoch': 1.0}
{'loss': 1.1574, 'learning_rate': 0.00015496946280251484, 'epoch': 1.01}
{'loss': 0.9798, 'learning_rate': 0.00015476881738986037, 'epoch': 1.01}
{'loss': 0.8958, 'learning_rate': 0.0001545678565104445, 'epoch': 1.01}
{'loss': 0.7914, 'learning_rate': 0.00015436658132179603, 'epoch': 1.01}
{'loss': 1.0175, 'learning_rate': 0.000154164992983254, 'epoch': 1.02}
{'loss': 0.4024, 'learning_rate': 0.00015396309265596126, 'epoch': 1.02}
{'loss': 0.8243, 'learning_rate': 0.00015376088150285773, 'epoch': 1.02}
{'loss': 0.9467, 'learning_rate': 0.00015355836068867365, 'epoch': 1.02}
{'loss': 0.5022, 'learning_rate': 0.00015335553137992285, 'epoch': 1.02}
{'loss': 0.4875, 'learning_rate': 0.00015315239474489615, 'epoch': 1.03}
{'loss': 1.7069, 'learning_rate': 0.00015294895195365452, 'epoch': 1.03}
{'loss': 0.7947, 'learning_rate': 0.0001527452041780224, 'epoch': 1.03}
{'loss': 1.9311, 'learning_rate': 0.00015254115259158096, 'epoch': 1.03}
{'loss': 0.6378, 'learning_rate': 0.00015233679836966122, 'epoch': 1.04}
{'loss': 0.58, 'learning_rate': 0.00015213214268933745, 'epoch': 1.04}
{'loss': 0.6732, 'learning_rate': 0.0001519271867294203, 'epoch': 1.04}
{'loss': 0.8518, 'learning_rate': 0.00015172193167045, 'epoch': 1.04}
{'loss': 0.8142, 'learning_rate': 0.0001515163786946896, 'epoch': 1.04}
{'loss': 0.7759, 'learning_rate': 0.00015131052898611816, 'epoch': 1.05}
{'loss': 1.2798, 'learning_rate': 0.00015110438373042384, 'epoch': 1.05}
{'loss': 0.4405, 'learning_rate': 0.0001508979441149972, 'epoch': 1.05}
{'loss': 0.92, 'learning_rate': 0.00015069121132892433, 'epoch': 1.05}
{'loss': 1.0568, 'learning_rate': 0.0001504841865629799, 'epoch': 1.06}
{'loss': 1.2637, 'learning_rate': 0.00015027687100962038, 'epoch': 1.06}
{'loss': 0.7135, 'learning_rate': 0.00015006926586297724, 'epoch': 1.06}
{'loss': 0.5653, 'learning_rate': 0.00014986137231885, 'epoch': 1.06}
{'loss': 0.4815, 'learning_rate': 0.00014965319157469925, 'epoch': 1.06}
{'loss': 1.1823, 'learning_rate': 0.00014944472482963993, 'epoch': 1.07}
{'loss': 0.6803, 'learning_rate': 0.00014923597328443422, 'epoch': 1.07}
{'loss': 0.4586, 'learning_rate': 0.0001490269381414849, 'epoch': 1.07}
{'loss': 0.8681, 'learning_rate': 0.00014881762060482814, 'epoch': 1.07}
{'loss': 0.4063, 'learning_rate': 0.00014860802188012678, 'epoch': 1.08}
{'loss': 0.7448, 'learning_rate': 0.00014839814317466315, 'epoch': 1.08}
{'loss': 0.7675, 'learning_rate': 0.00014818798569733244, 'epoch': 1.08}
{'loss': 0.5311, 'learning_rate': 0.00014797755065863553, 'epoch': 1.08}
{'loss': 0.6716, 'learning_rate': 0.0001477668392706719, 'epoch': 1.08}
{'loss': 1.2003, 'learning_rate': 0.0001475558527471329, 'epoch': 1.09}
{'loss': 0.4118, 'learning_rate': 0.0001473445923032946, 'epoch': 1.09}
{'loss': 1.0788, 'learning_rate': 0.00014713305915601098, 'epoch': 1.09}
{'loss': 0.4311, 'learning_rate': 0.00014692125452370663, 'epoch': 1.09}
{'loss': 0.5965, 'learning_rate': 0.00014670917962636995, 'epoch': 1.1}
{'loss': 0.8736, 'learning_rate': 0.00014649683568554605, 'epoch': 1.1}
{'loss': 0.4915, 'learning_rate': 0.00014628422392432968, 'epoch': 1.1}
{'loss': 1.0541, 'learning_rate': 0.00014607134556735834, 'epoch': 1.1}
{'loss': 0.5835, 'learning_rate': 0.00014585820184080501, 'epoch': 1.1}
{'loss': 0.8987, 'learning_rate': 0.00014564479397237122, 'epoch': 1.11}
{'loss': 0.2235, 'learning_rate': 0.00014543112319127997, 'epoch': 1.11}
{'loss': 0.9098, 'learning_rate': 0.00014521719072826858, 'epoch': 1.11}
/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/nn/modules/module.py:1879: UserWarning: Positional args are being deprecated, use kwargs instead. Refer to https://pytorch.org/docs/master/generated/torch.nn.Module.html#torch.nn.Module.state_dict for details.
  warnings.warn(
/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:61: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                                                                                                                                                                                                                                            
{'loss': 0.2312, 'learning_rate': 0.0001450029978155817, 'epoch': 1.11}
{'loss': 0.5866, 'learning_rate': 0.00014478854568696417, 'epoch': 1.12}
{'loss': 1.5394, 'learning_rate': 0.00014457383557765386, 'epoch': 1.12}
{'loss': 0.7289, 'learning_rate': 0.00014435886872437456, 'epoch': 1.12}
{'loss': 1.0185, 'learning_rate': 0.00014414364636532908, 'epoch': 1.12}
{'loss': 1.0737, 'learning_rate': 0.00014392816974019175, 'epoch': 1.12}
{'loss': 0.8066, 'learning_rate': 0.0001437124400901015, 'epoch': 1.13}
{'loss': 0.9443, 'learning_rate': 0.00014349645865765475, 'epoch': 1.13}
{'loss': 1.6467, 'learning_rate': 0.00014328022668689815, 'epoch': 1.13}
{'loss': 1.3528, 'learning_rate': 0.00014306374542332143, 'epoch': 1.13}
{'loss': 1.0703, 'learning_rate': 0.00014284701611385015, 'epoch': 1.14}
{'loss': 0.582, 'learning_rate': 0.00014263004000683878, 'epoch': 1.14}
{'loss': 1.0494, 'learning_rate': 0.00014241281835206322, 'epoch': 1.14}
{'loss': 0.7354, 'learning_rate': 0.00014219535240071377, 'epoch': 1.14}
{'loss': 0.6118, 'learning_rate': 0.00014197764340538786, 'epoch': 1.14}
{'loss': 1.1578, 'learning_rate': 0.0001417596926200828, 'epoch': 1.15}
{'loss': 0.4148, 'learning_rate': 0.00014154150130018866, 'epoch': 1.15}
{'loss': 0.667, 'learning_rate': 0.00014132307070248095, 'epoch': 1.15}
{'loss': 0.8426, 'learning_rate': 0.00014110440208511344, 'epoch': 1.15}
{'loss': 1.294, 'learning_rate': 0.00014088549670761085, 'epoch': 1.16}
{'loss': 0.3204, 'learning_rate': 0.00014066635583086167, 'epoch': 1.16}
{'loss': 1.4354, 'learning_rate': 0.0001404469807171108, 'epoch': 1.16}
{'loss': 0.7273, 'learning_rate': 0.00014022737262995246, 'epoch': 1.16}
{'loss': 0.3938, 'learning_rate': 0.00014000753283432266, 'epoch': 1.16}
{'loss': 0.4001, 'learning_rate': 0.00013978746259649209, 'epoch': 1.17}
{'loss': 0.9929, 'learning_rate': 0.0001395671631840588, 'epoch': 1.17}
{'loss': 0.3376, 'learning_rate': 0.00013934663586594086, 'epoch': 1.17}
{'loss': 0.3357, 'learning_rate': 0.00013912588191236904, 'epoch': 1.17}
{'loss': 0.5847, 'learning_rate': 0.00013890490259487956, 'epoch': 1.18}
{'loss': 1.3902, 'learning_rate': 0.00013868369918630674, 'epoch': 1.18}
{'loss': 1.3354, 'learning_rate': 0.00013846227296077568, 'epoch': 1.18}
{'loss': 0.8656, 'learning_rate': 0.00013824062519369483, 'epoch': 1.18}
{'loss': 1.1434, 'learning_rate': 0.00013801875716174872, 'epoch': 1.18}
{'loss': 0.7082, 'learning_rate': 0.00013779667014289065, 'epoch': 1.19}
{'loss': 0.7723, 'learning_rate': 0.00013757436541633527, 'epoch': 1.19}
{'loss': 0.6218, 'learning_rate': 0.00013735184426255117, 'epoch': 1.19}
{'loss': 1.1482, 'learning_rate': 0.0001371291079632536, 'epoch': 1.19}
{'loss': 1.3129, 'learning_rate': 0.000136906157801397, 'epoch': 1.2}
{'loss': 0.4478, 'learning_rate': 0.00013668299506116772, 'epoch': 1.2}
{'loss': 0.2372, 'learning_rate': 0.00013645962102797648, 'epoch': 1.2}
{'loss': 0.9393, 'learning_rate': 0.00013623603698845115, 'epoch': 1.2}
{'loss': 0.5854, 'learning_rate': 0.00013601224423042906, 'epoch': 1.2}
{'loss': 0.2598, 'learning_rate': 0.0001357882440429499, 'epoch': 1.21}
{'loss': 0.6293, 'learning_rate': 0.00013556403771624809, 'epoch': 1.21}
{'loss': 0.5798, 'learning_rate': 0.0001353396265417454, 'epoch': 1.21}
{'loss': 0.5371, 'learning_rate': 0.00013511501181204353, 'epoch': 1.21}
{'loss': 0.8446, 'learning_rate': 0.0001348901948209167, 'epoch': 1.22}
{'loss': 0.4078, 'learning_rate': 0.000134665176863304, 'epoch': 1.22}
{'loss': 0.8464, 'learning_rate': 0.00013443995923530228, 'epoch': 1.22}
{'loss': 1.0068, 'learning_rate': 0.00013421454323415835, 'epoch': 1.22}
{'loss': 0.4906, 'learning_rate': 0.00013398893015826167, 'epoch': 1.22}
{'loss': 0.8686, 'learning_rate': 0.00013376312130713687, 'epoch': 1.23}
{'loss': 0.5363, 'learning_rate': 0.00013353711798143623, 'epoch': 1.23}
{'loss': 0.9312, 'learning_rate': 0.0001333109214829322, 'epoch': 1.23}
{'loss': 0.6636, 'learning_rate': 0.00013308453311450987, 'epoch': 1.23}
{'loss': 1.2891, 'learning_rate': 0.0001328579541801595, 'epoch': 1.24}
{'loss': 0.3213, 'learning_rate': 0.00013263118598496904, 'epoch': 1.24}
{'loss': 1.2949, 'learning_rate': 0.0001324042298351166, 'epoch': 1.24}
{'loss': 0.9891, 'learning_rate': 0.0001321770870378628, 'epoch': 1.24}
{'loss': 0.6777, 'learning_rate': 0.00013194975890154343, 'epoch': 1.24}
{'loss': 0.3955, 'learning_rate': 0.00013172224673556186, 'epoch': 1.25}
{'loss': 1.6529, 'learning_rate': 0.00013149455185038132, 'epoch': 1.25}
{'loss': 1.7632, 'learning_rate': 0.00013126667555751761, 'epoch': 1.25}
{'loss': 0.8722, 'learning_rate': 0.00013103861916953142, 'epoch': 1.25}
{'loss': 1.0863, 'learning_rate': 0.00013081038400002078, 'epoch': 1.26}
{'loss': 0.8743, 'learning_rate': 0.00013058197136361343, 'epoch': 1.26}
{'loss': 0.6297, 'learning_rate': 0.00013035338257595945, 'epoch': 1.26}
{'loss': 0.5279, 'learning_rate': 0.00013012461895372344, 'epoch': 1.26}
{'loss': 1.2117, 'learning_rate': 0.00012989568181457704, 'epoch': 1.26}
{'loss': 0.8575, 'learning_rate': 0.0001296665724771914, 'epoch': 1.27}
{'loss': 1.3965, 'learning_rate': 0.00012943729226122953, 'epoch': 1.27}
{'loss': 0.9633, 'learning_rate': 0.00012920784248733857, 'epoch': 1.27}
{'loss': 0.8009, 'learning_rate': 0.00012897822447714247, 'epoch': 1.27}
{'loss': 0.9426, 'learning_rate': 0.00012874843955323418, 'epoch': 1.28}
{'loss': 0.398, 'learning_rate': 0.00012851848903916793, 'epoch': 1.28}
{'loss': 0.6308, 'learning_rate': 0.00012828837425945194, 'epoch': 1.28}
{'loss': 0.7528, 'learning_rate': 0.00012805809653954043, 'epoch': 1.28}
{'loss': 0.8556, 'learning_rate': 0.00012782765720582633, 'epoch': 1.28}
{'loss': 1.2666, 'learning_rate': 0.0001275970575856333, 'epoch': 1.29}
{'loss': 0.6845, 'learning_rate': 0.0001273662990072083, 'epoch': 1.29}
{'loss': 0.4816, 'learning_rate': 0.0001271353827997139, 'epoch': 1.29}
{'loss': 0.5585, 'learning_rate': 0.00012690431029322056, 'epoch': 1.29}
{'loss': 0.4639, 'learning_rate': 0.0001266730828186991, 'epoch': 1.3}
{'loss': 1.0859, 'learning_rate': 0.00012644170170801288, 'epoch': 1.3}
{'loss': 0.6662, 'learning_rate': 0.00012621016829391022, 'epoch': 1.3}
{'loss': 0.5172, 'learning_rate': 0.00012597848391001675, 'epoch': 1.3}
{'loss': 0.684, 'learning_rate': 0.00012574664989082758, 'epoch': 1.3}
{'loss': 0.4373, 'learning_rate': 0.00012551466757169984, 'epoch': 1.31}
{'loss': 1.0871, 'learning_rate': 0.00012528253828884473, 'epoch': 1.31}
{'loss': 1.1427, 'learning_rate': 0.00012505026337932004, 'epoch': 1.31}
{'loss': 1.7524, 'learning_rate': 0.00012481784418102242, 'epoch': 1.31}
{'loss': 0.69, 'learning_rate': 0.00012458528203267944, 'epoch': 1.32}
{'loss': 0.8377, 'learning_rate': 0.00012435257827384224, 'epoch': 1.32}
{'loss': 0.3942, 'learning_rate': 0.0001241197342448775, 'epoch': 1.32}
{'loss': 0.3678, 'learning_rate': 0.00012388675128696002, 'epoch': 1.32}
{'loss': 1.1186, 'learning_rate': 0.0001236536307420646, 'epoch': 1.32}
{'loss': 0.6686, 'learning_rate': 0.00012342037395295872, 'epoch': 1.33}
{'loss': 0.7921, 'learning_rate': 0.0001231869822631945, 'epoch': 1.33}
{'loss': 0.7076, 'learning_rate': 0.00012295345701710125, 'epoch': 1.33}
{'loss': 0.6879, 'learning_rate': 0.00012271979955977733, 'epoch': 1.33}
{'loss': 0.8196, 'learning_rate': 0.0001224860112370828, 'epoch': 1.34}
{'loss': 0.9593, 'learning_rate': 0.00012225209339563145, 'epoch': 1.34}
{'loss': 0.7451, 'learning_rate': 0.0001220180473827831, 'epoch': 1.34}
{'loss': 0.3757, 'learning_rate': 0.00012178387454663587, 'epoch': 1.34}
{'loss': 1.058, 'learning_rate': 0.0001215495762360183, 'epoch': 1.34}
{'loss': 0.3926, 'learning_rate': 0.00012131515380048171, 'epoch': 1.35}
{'loss': 2.0349, 'learning_rate': 0.00012108060859029234, 'epoch': 1.35}
{'loss': 0.1812, 'learning_rate': 0.00012084594195642367, 'epoch': 1.35}
{'loss': 0.5771, 'learning_rate': 0.00012061115525054853, 'epoch': 1.35}
{'loss': 0.7143, 'learning_rate': 0.00012037624982503135, 'epoch': 1.36}
{'loss': 0.6091, 'learning_rate': 0.00012014122703292046, 'epoch': 1.36}
{'loss': 0.7926, 'learning_rate': 0.00011990608822794008, 'epoch': 1.36}
{'loss': 1.118, 'learning_rate': 0.00011967083476448282, 'epoch': 1.36}
{'loss': 0.7575, 'learning_rate': 0.00011943546799760161, 'epoch': 1.36}
{'loss': 0.5836, 'learning_rate': 0.00011919998928300203, 'epoch': 1.37}
{'loss': 1.9934, 'learning_rate': 0.00011896439997703445, 'epoch': 1.37}
{'loss': 1.0031, 'learning_rate': 0.00011872870143668636, 'epoch': 1.37}
{'loss': 0.2725, 'learning_rate': 0.00011849289501957429, 'epoch': 1.37}
{'loss': 0.822, 'learning_rate': 0.00011825698208393619, 'epoch': 1.38}
{'loss': 1.3568, 'learning_rate': 0.00011802096398862358, 'epoch': 1.38}
{'loss': 0.4631, 'learning_rate': 0.00011778484209309368, 'epoch': 1.38}
{'loss': 1.2151, 'learning_rate': 0.00011754861775740162, 'epoch': 1.38}
{'loss': 0.321, 'learning_rate': 0.00011731229234219252, 'epoch': 1.38}
{'loss': 0.3257, 'learning_rate': 0.00011707586720869374, 'epoch': 1.39}
{'loss': 0.6612, 'learning_rate': 0.00011683934371870709, 'epoch': 1.39}
{'loss': 0.3997, 'learning_rate': 0.0001166027232346008, 'epoch': 1.39}
{'loss': 0.7744, 'learning_rate': 0.00011636600711930183, 'epoch': 1.39}
{'loss': 0.5496, 'learning_rate': 0.00011612919673628797, 'epoch': 1.4}
{'loss': 1.0439, 'learning_rate': 0.00011589229344957999, 'epoch': 1.4}
{'loss': 0.6415, 'learning_rate': 0.0001156552986237338, 'epoch': 1.4}
{'loss': 1.2748, 'learning_rate': 0.00011541821362383261, 'epoch': 1.4}
{'loss': 1.0796, 'learning_rate': 0.00011518103981547887, 'epoch': 1.4}
{'loss': 1.6122, 'learning_rate': 0.00011494377856478672, 'epoch': 1.41}
{'loss': 1.1591, 'learning_rate': 0.00011470643123837394, 'epoch': 1.41}
{'loss': 0.9184, 'learning_rate': 0.00011446899920335405, 'epoch': 1.41}
