  0%|                                                                                                                                                                                                    | 0/1284 [00:00<?, ?it/s]/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
{'loss': 0.1102, 'learning_rate': 0.00017687409762838664, 'epoch': 0.73}
{'loss': 0.1244, 'learning_rate': 0.00017671246849584903, 'epoch': 0.74}
{'loss': 0.1135, 'learning_rate': 0.00017655035090582532, 'epoch': 0.74}
{'loss': 0.1602, 'learning_rate': 0.00017638774589057987, 'epoch': 0.74}
{'loss': 0.0986, 'learning_rate': 0.0001762246544854807, 'epoch': 0.74}
{'loss': 0.1057, 'learning_rate': 0.00017606107772899287, 'epoch': 0.75}
{'loss': 0.1265, 'learning_rate': 0.0001758970166626719, 'epoch': 0.75}
{'loss': 0.0858, 'learning_rate': 0.00017573247233115694, 'epoch': 0.75}
{'loss': 0.7384, 'learning_rate': 0.00017556744578216447, 'epoch': 0.75}
{'loss': 0.1275, 'learning_rate': 0.00017540193806648134, 'epoch': 0.75}
{'loss': 0.0502, 'learning_rate': 0.00017523595023795813, 'epoch': 0.76}
{'loss': 0.0423, 'learning_rate': 0.00017506948335350254, 'epoch': 0.76}
{'loss': 0.0847, 'learning_rate': 0.0001749025384730726, 'epoch': 0.76}
{'loss': 0.104, 'learning_rate': 0.00017473511665966993, 'epoch': 0.76}
{'loss': 0.11, 'learning_rate': 0.00017456721897933286, 'epoch': 0.77}
{'loss': 0.094, 'learning_rate': 0.00017439884650112989, 'epoch': 0.77}
{'loss': 0.1178, 'learning_rate': 0.00017423000029715267, 'epoch': 0.77}
{'loss': 0.0574, 'learning_rate': 0.00017406068144250924, 'epoch': 0.77}
{'loss': 0.0734, 'learning_rate': 0.00017389089101531722, 'epoch': 0.78}
{'loss': 0.0608, 'learning_rate': 0.00017372063009669686, 'epoch': 0.78}
{'loss': 0.0565, 'learning_rate': 0.00017354989977076422, 'epoch': 0.78}
{'loss': 0.0664, 'learning_rate': 0.0001733787011246243, 'epoch': 0.78}
{'loss': 0.0682, 'learning_rate': 0.00017320703524836405, 'epoch': 0.79}
{'loss': 0.049, 'learning_rate': 0.00017303490323504543, 'epoch': 0.79}
{'loss': 0.0624, 'learning_rate': 0.0001728623061806985, 'epoch': 0.79}
{'loss': 0.1008, 'learning_rate': 0.00017268924518431438, 'epoch': 0.79}
{'loss': 0.1254, 'learning_rate': 0.00017251572134783832, 'epoch': 0.79}
{'loss': 0.3277, 'learning_rate': 0.0001723417357761626, 'epoch': 0.8}
{'loss': 0.0597, 'learning_rate': 0.00017216728957711967, 'epoch': 0.8}
{'loss': 0.1, 'learning_rate': 0.0001719923838614748, 'epoch': 0.8}
{'loss': 0.0745, 'learning_rate': 0.0001718170197429193, 'epoch': 0.8}
{'loss': 0.13, 'learning_rate': 0.0001716411983380632, 'epoch': 0.81}
{'loss': 0.1226, 'learning_rate': 0.00017146492076642838, 'epoch': 0.81}
{'loss': 0.0595, 'learning_rate': 0.00017128818815044115, 'epoch': 0.81}
{'loss': 0.1051, 'learning_rate': 0.00017111100161542545, 'epoch': 0.81}
{'loss': 0.3077, 'learning_rate': 0.00017093336228959536, 'epoch': 0.82}
{'loss': 0.1202, 'learning_rate': 0.00017075527130404802, 'epoch': 0.82}
{'loss': 0.0636, 'learning_rate': 0.00017057672979275656, 'epoch': 0.82}
{'loss': 0.0635, 'learning_rate': 0.00017039773889256278, 'epoch': 0.82}
{'loss': 0.1212, 'learning_rate': 0.00017021829974316982, 'epoch': 0.82}
{'loss': 0.1128, 'learning_rate': 0.0001700384134871351, 'epoch': 0.83}
{'loss': 0.0737, 'learning_rate': 0.0001698580812698628, 'epoch': 0.83}
{'loss': 0.0671, 'learning_rate': 0.00016967730423959684, 'epoch': 0.83}
{'loss': 0.0995, 'learning_rate': 0.0001694960835474134, 'epoch': 0.83}
{'loss': 0.3214, 'learning_rate': 0.00016931442034721355, 'epoch': 0.84}
{'loss': 0.1203, 'learning_rate': 0.00016913231579571608, 'epoch': 0.84}
{'loss': 0.0853, 'learning_rate': 0.00016894977105244997, 'epoch': 0.84}
{'loss': 0.0799, 'learning_rate': 0.00016876678727974705, 'epoch': 0.84}
{'loss': 0.0602, 'learning_rate': 0.0001685833656427347, 'epoch': 0.85}
{'loss': 0.1128, 'learning_rate': 0.0001683995073093283, 'epoch': 0.85}
{'loss': 0.0885, 'learning_rate': 0.00016821521345022377, 'epoch': 0.85}
{'loss': 0.091, 'learning_rate': 0.00016803048523889036, 'epoch': 0.85}
{'loss': 0.0857, 'learning_rate': 0.00016784532385156285, 'epoch': 0.86}
{'loss': 0.1003, 'learning_rate': 0.00016765973046723424, 'epoch': 0.86}
{'loss': 0.1059, 'learning_rate': 0.0001674737062676483, 'epoch': 0.86}
{'loss': 1.0273, 'learning_rate': 0.0001672872524372919, 'epoch': 0.86}
{'loss': 0.106, 'learning_rate': 0.00016710037016338754, 'epoch': 0.86}
{'loss': 0.1098, 'learning_rate': 0.00016691306063588583, 'epoch': 0.87}
{'loss': 0.0704, 'learning_rate': 0.00016672532504745778, 'epoch': 0.87}
{'loss': 0.0915, 'learning_rate': 0.00016653716459348735, 'epoch': 0.87}
{'loss': 0.0842, 'learning_rate': 0.00016634858047206378, 'epoch': 0.87}
{'loss': 0.0183, 'learning_rate': 0.00016615957388397399, 'epoch': 0.88}
{'loss': 0.0823, 'learning_rate': 0.00016597014603269482, 'epoch': 0.88}
{'loss': 0.1182, 'learning_rate': 0.0001657802981243855, 'epoch': 0.88}
{'loss': 0.1192, 'learning_rate': 0.00016559003136787988, 'epoch': 0.88}
{'loss': 0.1088, 'learning_rate': 0.00016539934697467894, 'epoch': 0.89}
{'loss': 0.0602, 'learning_rate': 0.00016520824615894272, 'epoch': 0.89}
{'loss': 0.0739, 'learning_rate': 0.00016501673013748284, 'epoch': 0.89}
{'loss': 0.0754, 'learning_rate': 0.00016482480012975476, 'epoch': 0.89}
{'loss': 0.0847, 'learning_rate': 0.0001646324573578498, 'epoch': 0.89}
{'loss': 0.137, 'learning_rate': 0.0001644397030464877, 'epoch': 0.9}
{'loss': 0.0893, 'learning_rate': 0.0001642465384230085, 'epoch': 0.9}
{'loss': 0.0569, 'learning_rate': 0.00016405296471736487, 'epoch': 0.9}
{'loss': 0.069, 'learning_rate': 0.00016385898316211426, 'epoch': 0.9}
{'loss': 0.0617, 'learning_rate': 0.00016366459499241108, 'epoch': 0.91}
{'loss': 0.1299, 'learning_rate': 0.0001634698014459988, 'epoch': 0.91}
{'loss': 0.1218, 'learning_rate': 0.0001632746037632021, 'epoch': 0.91}
{'loss': 0.0706, 'learning_rate': 0.00016307900318691888, 'epoch': 0.91}
{'loss': 0.3979, 'learning_rate': 0.00016288300096261248, 'epoch': 0.92}
{'loss': 0.0583, 'learning_rate': 0.00016268659833830367, 'epoch': 0.92}
{'loss': 0.1497, 'learning_rate': 0.00016248979656456275, 'epoch': 0.92}
{'loss': 0.1458, 'learning_rate': 0.00016229259689450146, 'epoch': 0.92}
{'loss': 0.1096, 'learning_rate': 0.00016209500058376515, 'epoch': 0.93}
{'loss': 0.0862, 'learning_rate': 0.0001618970088905248, 'epoch': 0.93}
{'loss': 0.1135, 'learning_rate': 0.0001616986230754689, 'epoch': 0.93}
{'loss': 0.0754, 'learning_rate': 0.00016149984440179537, 'epoch': 0.93}
{'loss': 0.0559, 'learning_rate': 0.00016130067413520376, 'epoch': 0.93}
{'loss': 0.3958, 'learning_rate': 0.00016110111354388686, 'epoch': 0.94}
{'loss': 0.116, 'learning_rate': 0.00016090116389852306, 'epoch': 0.94}
{'loss': 0.1167, 'learning_rate': 0.00016070082647226777, 'epoch': 0.94}
{'loss': 0.1182, 'learning_rate': 0.00016050010254074564, 'epoch': 0.94}
{'loss': 0.1269, 'learning_rate': 0.00016029899338204233, 'epoch': 0.95}
{'loss': 0.1248, 'learning_rate': 0.00016009750027669645, 'epoch': 0.95}
{'loss': 0.0422, 'learning_rate': 0.00015989562450769131, 'epoch': 0.95}
{'loss': 0.0645, 'learning_rate': 0.0001596933673604467, 'epoch': 0.95}
{'loss': 0.136, 'learning_rate': 0.00015949073012281093, 'epoch': 0.96}
{'loss': 0.1037, 'learning_rate': 0.00015928771408505235, 'epoch': 0.96}
{'loss': 0.1099, 'learning_rate': 0.00015908432053985143, 'epoch': 0.96}
{'loss': 0.0316, 'learning_rate': 0.00015888055078229222, 'epoch': 0.96}
{'loss': 0.0476, 'learning_rate': 0.0001586764061098544, 'epoch': 0.96}
{'loss': 0.0651, 'learning_rate': 0.0001584718878224047, 'epoch': 0.97}
{'loss': 0.0644, 'learning_rate': 0.000158266997222189, 'epoch': 0.97}
{'loss': 0.0736, 'learning_rate': 0.0001580617356138237, 'epoch': 0.97}
{'loss': 0.1135, 'learning_rate': 0.00015785610430428762, 'epoch': 0.97}
{'loss': 0.0987, 'learning_rate': 0.0001576501046029135, 'epoch': 0.98}
{'loss': 0.0831, 'learning_rate': 0.00015744373782137992, 'epoch': 0.98}
{'loss': 0.0986, 'learning_rate': 0.00015723700527370268, 'epoch': 0.98}
{'loss': 0.0934, 'learning_rate': 0.00015702990827622665, 'epoch': 0.98}
{'loss': 0.0448, 'learning_rate': 0.00015682244814761723, 'epoch': 0.99}
{'loss': 0.0769, 'learning_rate': 0.00015661462620885199, 'epoch': 0.99}
{'loss': 0.244, 'learning_rate': 0.00015640644378321235, 'epoch': 0.99}
{'loss': 0.0331, 'learning_rate': 0.00015619790219627503, 'epoch': 0.99}
{'loss': 0.0617, 'learning_rate': 0.0001559890027759037, 'epoch': 1.0}
{'loss': 0.135, 'learning_rate': 0.00015577974685224052, 'epoch': 1.0}
{'loss': 0.2843, 'learning_rate': 0.00015557013575769757, 'epoch': 1.0}
{'loss': 0.1241, 'learning_rate': 0.00015536017082694846, 'epoch': 1.0}
{'loss': 0.061, 'learning_rate': 0.00015514985339691985, 'epoch': 1.0}
{'loss': 0.1082, 'learning_rate': 0.00015493918480678288, 'epoch': 1.01}
{'loss': 0.0552, 'learning_rate': 0.0001547281663979446, 'epoch': 1.01}
{'loss': 0.0449, 'learning_rate': 0.00015451679951403958, 'epoch': 1.01}
{'loss': 0.1029, 'learning_rate': 0.00015430508550092124, 'epoch': 1.01}
{'loss': 0.0993, 'learning_rate': 0.00015409302570665325, 'epoch': 1.02}
{'loss': 0.1148, 'learning_rate': 0.00015388062148150104, 'epoch': 1.02}
{'loss': 0.1629, 'learning_rate': 0.00015366787417792316, 'epoch': 1.02}
{'loss': 0.1656, 'learning_rate': 0.00015345478515056267, 'epoch': 1.02}
{'loss': 0.054, 'learning_rate': 0.00015324135575623857, 'epoch': 1.03}
{'loss': 0.0474, 'learning_rate': 0.000153027587353937, 'epoch': 1.03}
{'loss': 0.0896, 'learning_rate': 0.00015281348130480272, 'epoch': 1.03}
{'loss': 0.0223, 'learning_rate': 0.0001525990389721305, 'epoch': 1.03}
{'loss': 0.0652, 'learning_rate': 0.0001523842617213562, 'epoch': 1.04}
{'loss': 0.0168, 'learning_rate': 0.00015216915092004847, 'epoch': 1.04}
{'loss': 0.0325, 'learning_rate': 0.00015195370793789955, 'epoch': 1.04}
{'loss': 0.056, 'learning_rate': 0.00015173793414671694, 'epoch': 1.04}
{'loss': 0.0359, 'learning_rate': 0.0001515218309204145, 'epoch': 1.04}
{'loss': 0.0465, 'learning_rate': 0.00015130539963500376, 'epoch': 1.05}
{'loss': 0.1078, 'learning_rate': 0.00015108864166858506, 'epoch': 1.05}
{'loss': 0.0752, 'learning_rate': 0.00015087155840133888, 'epoch': 1.05}
{'loss': 0.1417, 'learning_rate': 0.00015065415121551703, 'epoch': 1.05}
{'loss': 0.0558, 'learning_rate': 0.00015043642149543376, 'epoch': 1.06}
{'loss': 0.0954, 'learning_rate': 0.00015021837062745714, 'epoch': 1.06}
{'loss': 0.0958, 'learning_rate': 0.00015000000000000001, 'epoch': 1.06}
{'loss': 0.1287, 'learning_rate': 0.00014978131100351128, 'epoch': 1.06}
{'loss': 0.055, 'learning_rate': 0.00014956230503046703, 'epoch': 1.07}
{'loss': 0.0609, 'learning_rate': 0.00014934298347536165, 'epoch': 1.07}
{'loss': 0.1172, 'learning_rate': 0.00014912334773469895, 'epoch': 1.07}
{'loss': 0.0374, 'learning_rate': 0.00014890339920698334, 'epoch': 1.07}
{'loss': 0.0751, 'learning_rate': 0.00014868313929271076, 'epoch': 1.07}
{'loss': 0.0328, 'learning_rate': 0.00014846256939435995, 'epoch': 1.08}
{'loss': 0.0936, 'learning_rate': 0.00014824169091638337, 'epoch': 1.08}
{'loss': 0.0317, 'learning_rate': 0.00014802050526519845, 'epoch': 1.08}
{'loss': 0.1012, 'learning_rate': 0.0001477990138491783, 'epoch': 1.08}
{'loss': 0.0782, 'learning_rate': 0.00014757721807864317, 'epoch': 1.09}
{'loss': 0.0994, 'learning_rate': 0.00014735511936585113, 'epoch': 1.09}
{'loss': 0.075, 'learning_rate': 0.0001471327191249892, 'epoch': 1.09}
{'loss': 0.1053, 'learning_rate': 0.0001469100187721644, 'epoch': 1.09}
{'loss': 0.0879, 'learning_rate': 0.00014668701972539458, 'epoch': 1.1}
{'loss': 0.0608, 'learning_rate': 0.00014646372340459962, 'epoch': 1.1}
{'loss': 0.0304, 'learning_rate': 0.0001462401312315922, 'epoch': 1.1}
{'loss': 0.0542, 'learning_rate': 0.0001460162446300687, 'epoch': 1.1}
{'loss': 0.0503, 'learning_rate': 0.0001457920650256004, 'epoch': 1.11}
{'loss': 0.18, 'learning_rate': 0.00014556759384562416, 'epoch': 1.11}
{'loss': 0.0681, 'learning_rate': 0.00014534283251943343, 'epoch': 1.11}
{'loss': 0.1204, 'learning_rate': 0.0001451177824781691, 'epoch': 1.11}
{'loss': 0.0491, 'learning_rate': 0.00014489244515481046, 'epoch': 1.11}
{'loss': 0.0912, 'learning_rate': 0.000144666821984166, 'epoch': 1.12}
{'loss': 0.0833, 'learning_rate': 0.0001444409144028644, 'epoch': 1.12}
{'loss': 0.1751, 'learning_rate': 0.0001442147238493451, 'epoch': 1.12}
{'loss': 0.6793, 'learning_rate': 0.00014398825176384955, 'epoch': 1.12}
{'loss': 0.0417, 'learning_rate': 0.0001437614995884117, 'epoch': 1.13}
{'loss': 0.06, 'learning_rate': 0.00014353446876684892, 'epoch': 1.13}
{'loss': 0.0294, 'learning_rate': 0.00014330716074475286, 'epoch': 1.13}
{'loss': 0.1291, 'learning_rate': 0.00014307957696948028, 'epoch': 1.13}
{'loss': 0.0638, 'learning_rate': 0.0001428517188901437, 'epoch': 1.14}
{'loss': 0.0897, 'learning_rate': 0.00014262358795760215, 'epoch': 1.14}
{'loss': 0.033, 'learning_rate': 0.0001423951856244522, 'epoch': 1.14}
{'loss': 0.0833, 'learning_rate': 0.0001421665133450184, 'epoch': 1.14}
{'loss': 0.0997, 'learning_rate': 0.00014193757257534423, 'epoch': 1.14}
{'loss': 0.1261, 'learning_rate': 0.00014170836477318268, 'epoch': 1.15}
{'loss': 0.0408, 'learning_rate': 0.00014147889139798708, 'epoch': 1.15}
{'loss': 0.1043, 'learning_rate': 0.00014124915391090177, 'epoch': 1.15}
{'loss': 0.0694, 'learning_rate': 0.00014101915377475274, 'epoch': 1.15}
{'loss': 0.0531, 'learning_rate': 0.00014078889245403844, 'epoch': 1.16}
{'loss': 0.0801, 'learning_rate': 0.0001405583714149203, 'epoch': 1.16}
{'loss': 0.1028, 'learning_rate': 0.00014032759212521357, 'epoch': 1.16}
{'loss': 0.0998, 'learning_rate': 0.0001400965560543778, 'epoch': 1.16}
{'loss': 0.1083, 'learning_rate': 0.0001398652646735076, 'epoch': 1.17}
{'loss': 0.138, 'learning_rate': 0.0001396337194553232, 'epoch': 1.17}
{'loss': 0.1425, 'learning_rate': 0.0001394019218741612, 'epoch': 1.17}
{'loss': 0.0504, 'learning_rate': 0.00013916987340596498, 'epoch': 1.17}
{'loss': 0.1059, 'learning_rate': 0.00013893757552827548, 'epoch': 1.18}
{'loss': 0.0828, 'learning_rate': 0.00013870502972022173, 'epoch': 1.18}
{'loss': 0.0647, 'learning_rate': 0.00013847223746251135, 'epoch': 1.18}
{'loss': 0.0546, 'learning_rate': 0.00013823920023742128, 'epoch': 1.18}
{'loss': 0.0616, 'learning_rate': 0.00013800591952878825, 'epoch': 1.18}
{'loss': 0.0353, 'learning_rate': 0.0001377723968219993, 'epoch': 1.19}
{'loss': 0.0814, 'learning_rate': 0.00013753863360398241, 'epoch': 1.19}
{'loss': 0.038, 'learning_rate': 0.00013730463136319692, 'epoch': 1.19}
{'loss': 0.043, 'learning_rate': 0.00013707039158962424, 'epoch': 1.19}
{'loss': 0.1028, 'learning_rate': 0.00013683591577475814, 'epoch': 1.2}
{'loss': 0.7913, 'learning_rate': 0.00013660120541159537, 'epoch': 1.2}
{'loss': 0.0555, 'learning_rate': 0.00013636626199462615, 'epoch': 1.2}
{'loss': 0.0642, 'learning_rate': 0.00013613108701982464, 'epoch': 1.2}
{'loss': 0.1185, 'learning_rate': 0.00013589568198463944, 'epoch': 1.21}
{'loss': 0.1212, 'learning_rate': 0.00013566004838798398, 'epoch': 1.21}
{'loss': 0.1311, 'learning_rate': 0.0001354241877302271, 'epoch': 1.21}
{'loss': 0.0677, 'learning_rate': 0.0001351881015131833, 'epoch': 1.21}
{'loss': 0.0864, 'learning_rate': 0.0001349517912401035, 'epoch': 1.21}
{'loss': 0.0242, 'learning_rate': 0.0001347152584156651, 'epoch': 1.22}
{'loss': 0.1106, 'learning_rate': 0.00013447850454596265, 'epoch': 1.22}
{'loss': 0.0497, 'learning_rate': 0.0001342415311384981, 'epoch': 1.22}
{'loss': 0.0918, 'learning_rate': 0.00013400433970217135, 'epoch': 1.22}
{'loss': 0.1505, 'learning_rate': 0.00013376693174727065, 'epoch': 1.23}
{'loss': 0.0781, 'learning_rate': 0.00013352930878546268, 'epoch': 1.23}
{'loss': 0.0422, 'learning_rate': 0.0001332914723297834, 'epoch': 1.23}
{'loss': 0.0432, 'learning_rate': 0.00013305342389462792, 'epoch': 1.23}
{'loss': 0.0434, 'learning_rate': 0.00013281516499574135, 'epoch': 1.24}
{'loss': 0.051, 'learning_rate': 0.00013257669715020876, 'epoch': 1.24}
{'loss': 0.0793, 'learning_rate': 0.00013233802187644566, 'epoch': 1.24}
{'loss': 0.0838, 'learning_rate': 0.0001320991406941884, 'epoch': 1.24}
{'loss': 0.0854, 'learning_rate': 0.00013186005512448435, 'epoch': 1.25}
{'loss': 0.0918, 'learning_rate': 0.0001316207666896824, 'epoch': 1.25}
{'loss': 0.1023, 'learning_rate': 0.00013138127691342307, 'epoch': 1.25}
{'loss': 0.0324, 'learning_rate': 0.00013114158732062888, 'epoch': 1.25}
{'loss': 0.0792, 'learning_rate': 0.00013090169943749476, 'epoch': 1.25}
{'loss': 0.0898, 'learning_rate': 0.00013066161479147813, 'epoch': 1.26}
{'loss': 0.0484, 'learning_rate': 0.00013042133491128935, 'epoch': 1.26}
{'loss': 0.0781, 'learning_rate': 0.00013018086132688184, 'epoch': 1.26}
{'loss': 0.054, 'learning_rate': 0.00012994019556944247, 'epoch': 1.26}
{'loss': 0.0828, 'learning_rate': 0.00012969933917138167, 'epoch': 1.27}
{'loss': 0.0948, 'learning_rate': 0.0001294582936663239, 'epoch': 1.27}
{'loss': 0.0507, 'learning_rate': 0.00012921706058909756, 'epoch': 1.27}
{'loss': 0.0681, 'learning_rate': 0.00012897564147572552, 'epoch': 1.27}
{'loss': 0.0752, 'learning_rate': 0.00012873403786341513, 'epoch': 1.28}
{'loss': 0.0582, 'learning_rate': 0.00012849225129054858, 'epoch': 1.28}
{'loss': 0.0441, 'learning_rate': 0.000128250283296673, 'epoch': 1.28}
{'loss': 0.0912, 'learning_rate': 0.00012800813542249072, 'epoch': 1.28}
{'loss': 0.0566, 'learning_rate': 0.0001277658092098494, 'epoch': 1.29}
{'loss': 0.0562, 'learning_rate': 0.00012752330620173226, 'epoch': 1.29}
{'loss': 0.0573, 'learning_rate': 0.00012728062794224832, 'epoch': 1.29}
{'loss': 0.068, 'learning_rate': 0.00012703777597662235, 'epoch': 1.29}
{'loss': 0.0779, 'learning_rate': 0.00012679475185118535, 'epoch': 1.29}
{'loss': 0.1359, 'learning_rate': 0.0001265515571133643, 'epoch': 1.3}
{'loss': 0.0657, 'learning_rate': 0.00012630819331167282, 'epoch': 1.3}
{'loss': 0.099, 'learning_rate': 0.00012606466199570072, 'epoch': 1.3}
{'loss': 0.0752, 'learning_rate': 0.00012582096471610467, 'epoch': 1.3}
{'loss': 0.0584, 'learning_rate': 0.00012557710302459803, 'epoch': 1.31}
{'loss': 0.0975, 'learning_rate': 0.0001253330784739409, 'epoch': 1.31}
{'loss': 0.1092, 'learning_rate': 0.00012508889261793059, 'epoch': 1.31}
{'loss': 0.1331, 'learning_rate': 0.00012484454701139133, 'epoch': 1.31}
{'loss': 0.0384, 'learning_rate': 0.0001246000432101646, 'epoch': 1.32}
{'loss': 0.0464, 'learning_rate': 0.0001243553827710992, 'epoch': 1.32}
{'loss': 0.0571, 'learning_rate': 0.00012411056725204127, 'epoch': 1.32}
{'loss': 0.1198, 'learning_rate': 0.00012386559821182436, 'epoch': 1.32}
{'loss': 0.0451, 'learning_rate': 0.00012362047721025968, 'epoch': 1.32}
{'loss': 0.1398, 'learning_rate': 0.00012337520580812586, 'epoch': 1.33}
{'loss': 0.0386, 'learning_rate': 0.00012312978556715932, 'epoch': 1.33}
{'loss': 0.0348, 'learning_rate': 0.00012288421805004414, 'epoch': 1.33}
{'loss': 0.0466, 'learning_rate': 0.00012263850482040214, 'epoch': 1.33}
{'loss': 0.0812, 'learning_rate': 0.00012239264744278304, 'epoch': 1.34}
{'loss': 0.0316, 'learning_rate': 0.0001221466474826543, 'epoch': 1.34}
{'loss': 0.0868, 'learning_rate': 0.00012190050650639131, 'epoch': 1.34}
{'loss': 0.0445, 'learning_rate': 0.00012165422608126738, 'epoch': 1.34}
{'loss': 0.1054, 'learning_rate': 0.00012140780777544367, 'epoch': 1.35}
{'loss': 0.0455, 'learning_rate': 0.00012116125315795939, 'epoch': 1.35}
{'loss': 0.0421, 'learning_rate': 0.00012091456379872155, 'epoch': 1.35}
{'loss': 0.0561, 'learning_rate': 0.00012066774126849529, 'epoch': 1.35}
{'loss': 0.0456, 'learning_rate': 0.00012042078713889359, 'epoch': 1.36}
{'loss': 0.0217, 'learning_rate': 0.00012017370298236736, 'epoch': 1.36}
{'loss': 0.0447, 'learning_rate': 0.00011992649037219545, 'epoch': 1.36}
{'loss': 0.0619, 'learning_rate': 0.0001196791508824747, 'epoch': 1.36}
{'loss': 0.0894, 'learning_rate': 0.00011943168608810978, 'epoch': 1.36}
{'loss': 0.0378, 'learning_rate': 0.0001191840975648032, 'epoch': 1.37}
{'loss': 0.1214, 'learning_rate': 0.00011893638688904536, 'epoch': 1.37}
{'loss': 0.0642, 'learning_rate': 0.00011868855563810437, 'epoch': 1.37}
{'loss': 0.0753, 'learning_rate': 0.00011844060539001618, 'epoch': 1.37}
{'loss': 0.0862, 'learning_rate': 0.00011819253772357442, 'epoch': 1.38}
{'loss': 0.0544, 'learning_rate': 0.00011794435421832029, 'epoch': 1.38}
{'loss': 0.0728, 'learning_rate': 0.00011769605645453265, 'epoch': 1.38}
{'loss': 0.0915, 'learning_rate': 0.0001174476460132179, 'epoch': 1.38}
{'loss': 0.0846, 'learning_rate': 0.00011719912447609982, 'epoch': 1.39}
{'loss': 0.0392, 'learning_rate': 0.00011695049342560968, 'epoch': 1.39}
{'loss': 0.018, 'learning_rate': 0.000116701754444876, 'epoch': 1.39}
{'loss': 0.035, 'learning_rate': 0.00011645290911771454, 'epoch': 1.39}
{'loss': 0.1271, 'learning_rate': 0.00011620395902861822, 'epoch': 1.39}
{'loss': 0.1017, 'learning_rate': 0.00011595490576274704, 'epoch': 1.4}
{'loss': 0.0652, 'learning_rate': 0.00011570575090591791, 'epoch': 1.4}
{'loss': 0.118, 'learning_rate': 0.00011545649604459466, 'epoch': 1.4}
{'loss': 0.0419, 'learning_rate': 0.00011520714276587782, 'epoch': 1.4}
{'loss': 0.0674, 'learning_rate': 0.00011495769265749469, 'epoch': 1.41}
{'loss': 0.114, 'learning_rate': 0.00011470814730778905, 'epoch': 1.41}
{'loss': 0.115, 'learning_rate': 0.0001144585083057111, 'epoch': 1.41}
{'loss': 0.226, 'learning_rate': 0.00011420877724080736, 'epoch': 1.41}
{'loss': 0.0563, 'learning_rate': 0.00011395895570321064, 'epoch': 1.42}
{'loss': 0.1204, 'learning_rate': 0.00011370904528362976, 'epoch': 1.42}
{'loss': 0.086, 'learning_rate': 0.00011345904757333943, 'epoch': 1.42}
{'loss': 0.0722, 'learning_rate': 0.00011320896416417026, 'epoch': 1.42}
{'loss': 0.0915, 'learning_rate': 0.00011295879664849847, 'epoch': 1.43}
{'loss': 0.0751, 'learning_rate': 0.00011270854661923591, 'epoch': 1.43}
{'loss': 0.0702, 'learning_rate': 0.00011245821566981976, 'epoch': 1.43}
{'loss': 0.0789, 'learning_rate': 0.00011220780539420244, 'epoch': 1.43}
{'loss': 0.0564, 'learning_rate': 0.0001119573173868415, 'epoch': 1.43}
{'loss': 0.018, 'learning_rate': 0.00011170675324268942, 'epoch': 1.44}
{'loss': 0.0372, 'learning_rate': 0.00011145611455718345, 'epoch': 1.44}
{'loss': 0.0621, 'learning_rate': 0.00011120540292623555, 'epoch': 1.44}
{'loss': 0.0727, 'learning_rate': 0.00011095461994622209, 'epoch': 1.44}
{'loss': 0.0574, 'learning_rate': 0.00011070376721397373, 'epoch': 1.45}
{'loss': 0.0354, 'learning_rate': 0.00011045284632676536, 'epoch': 1.45}
{'loss': 0.0449, 'learning_rate': 0.00011020185888230571, 'epoch': 1.45}
{'loss': 0.0933, 'learning_rate': 0.00010995080647872742, 'epoch': 1.45}
{'loss': 0.0455, 'learning_rate': 0.00010969969071457669, 'epoch': 1.46}
{'loss': 0.1124, 'learning_rate': 0.00010944851318880314, 'epoch': 1.46}
{'loss': 0.0331, 'learning_rate': 0.00010919727550074971, 'epoch': 1.46}
{'loss': 0.0392, 'learning_rate': 0.00010894597925014242, 'epoch': 1.46}
{'loss': 0.1213, 'learning_rate': 0.00010869462603708011, 'epoch': 1.46}
{'loss': 0.0326, 'learning_rate': 0.00010844321746202433, 'epoch': 1.47}
{'loss': 0.0253, 'learning_rate': 0.00010819175512578926, 'epoch': 1.47}
{'loss': 0.1355, 'learning_rate': 0.00010794024062953123, 'epoch': 1.47}
{'loss': 0.0604, 'learning_rate': 0.00010768867557473883, 'epoch': 1.47}
{'loss': 0.0221, 'learning_rate': 0.00010743706156322244, 'epoch': 1.48}
{'loss': 0.05, 'learning_rate': 0.00010718540019710432, 'epoch': 1.48}
{'loss': 0.1707, 'learning_rate': 0.00010693369307880816, 'epoch': 1.48}
{'loss': 0.0249, 'learning_rate': 0.00010668194181104902, 'epoch': 1.48}
{'loss': 0.079, 'learning_rate': 0.00010643014799682296, 'epoch': 1.49}
{'loss': 0.0717, 'learning_rate': 0.00010617831323939707, 'epoch': 1.49}
{'loss': 0.0319, 'learning_rate': 0.00010592643914229916, 'epoch': 1.49}
{'loss': 0.0498, 'learning_rate': 0.00010567452730930743, 'epoch': 1.49}
{'loss': 0.0281, 'learning_rate': 0.0001054225793444404, 'epoch': 1.5}
{'loss': 0.0965, 'learning_rate': 0.00010517059685194667, 'epoch': 1.5}
{'loss': 0.108, 'learning_rate': 0.00010491858143629469, 'epoch': 1.5}
