  0%|                                                                                                                                                                                 | 0/1350 [00:00<?, ?it/s]/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
{'loss': 1.2614, 'learning_rate': 0.00017885194299249775, 'epoch': 0.7}
{'loss': 1.3055, 'learning_rate': 0.0001787041140242872, 'epoch': 0.71}
{'loss': 0.8495, 'learning_rate': 0.0001785558317227177, 'epoch': 0.71}
{'loss': 1.05, 'learning_rate': 0.00017840709694189082, 'epoch': 0.71}
{'loss': 1.804, 'learning_rate': 0.0001782579105385145, 'epoch': 0.71}
{'loss': 1.7794, 'learning_rate': 0.00017810827337189805, 'epoch': 0.72}
{'loss': 1.65, 'learning_rate': 0.00017795818630394705, 'epoch': 0.72}
{'loss': 1.3342, 'learning_rate': 0.00017780765019915855, 'epoch': 0.72}
{'loss': 0.8853, 'learning_rate': 0.00017765666592461606, 'epoch': 0.72}
{'loss': 0.8859, 'learning_rate': 0.00017750523434998454, 'epoch': 0.72}
{'loss': 1.1001, 'learning_rate': 0.00017735335634750532, 'epoch': 0.73}
{'loss': 0.9562, 'learning_rate': 0.0001772010327919912, 'epoch': 0.73}
{'loss': 1.0703, 'learning_rate': 0.00017704826456082135, 'epoch': 0.73}
{'loss': 1.7133, 'learning_rate': 0.0001768950525339362, 'epoch': 0.73}
{'loss': 1.1283, 'learning_rate': 0.0001767413975938325, 'epoch': 0.74}
{'loss': 1.0457, 'learning_rate': 0.0001765873006255582, 'epoch': 0.74}
{'loss': 1.5078, 'learning_rate': 0.00017643276251670719, 'epoch': 0.74}
{'loss': 1.5198, 'learning_rate': 0.00017627778415741437, 'epoch': 0.74}
{'loss': 1.1071, 'learning_rate': 0.0001761223664403505, 'epoch': 0.74}
{'loss': 1.8301, 'learning_rate': 0.00017596651026071706, 'epoch': 0.75}
{'loss': 1.2584, 'learning_rate': 0.00017581021651624096, 'epoch': 0.75}
{'loss': 1.7004, 'learning_rate': 0.0001756534861071696, 'epoch': 0.75}
{'loss': 1.7322, 'learning_rate': 0.00017549631993626542, 'epoch': 0.75}
{'loss': 2.0564, 'learning_rate': 0.00017533871890880088, 'epoch': 0.76}
{'loss': 0.6025, 'learning_rate': 0.00017518068393255324, 'epoch': 0.76}
{'loss': 1.0483, 'learning_rate': 0.0001750222159177993, 'epoch': 0.76}
{'loss': 1.3703, 'learning_rate': 0.0001748633157773101, 'epoch': 0.76}
{'loss': 1.1279, 'learning_rate': 0.0001747039844263457, 'epoch': 0.76}
{'loss': 1.522, 'learning_rate': 0.00017454422278264997, 'epoch': 0.77}
{'loss': 1.0245, 'learning_rate': 0.00017438403176644524, 'epoch': 0.77}
{'loss': 1.391, 'learning_rate': 0.000174223412300427, 'epoch': 0.77}
{'loss': 1.6416, 'learning_rate': 0.0001740623653097586, 'epoch': 0.77}
{'loss': 0.6348, 'learning_rate': 0.00017390089172206592, 'epoch': 0.78}
{'loss': 1.9057, 'learning_rate': 0.00017373899246743202, 'epoch': 0.78}
{'loss': 2.0567, 'learning_rate': 0.00017357666847839186, 'epoch': 0.78}
{'loss': 1.4479, 'learning_rate': 0.0001734139206899267, 'epoch': 0.78}
{'loss': 0.9164, 'learning_rate': 0.00017325075003945902, 'epoch': 0.78}
{'loss': 2.0947, 'learning_rate': 0.0001730871574668469, 'epoch': 0.79}
{'loss': 1.5203, 'learning_rate': 0.00017292314391437872, 'epoch': 0.79}
{'loss': 1.5574, 'learning_rate': 0.0001727587103267677, 'epoch': 0.79}
{'loss': 1.7834, 'learning_rate': 0.00017259385765114633, 'epoch': 0.79}
{'loss': 0.9194, 'learning_rate': 0.0001724285868370612, 'epoch': 0.8}
{'loss': 0.9867, 'learning_rate': 0.00017226289883646726, 'epoch': 0.8}
{'loss': 1.8792, 'learning_rate': 0.0001720967946037225, 'epoch': 0.8}
{'loss': 1.6964, 'learning_rate': 0.00017193027509558232, 'epoch': 0.8}
{'loss': 1.0909, 'learning_rate': 0.00017176334127119418, 'epoch': 0.8}
{'loss': 1.0914, 'learning_rate': 0.00017159599409209193, 'epoch': 0.81}
{'loss': 2.2781, 'learning_rate': 0.00017142823452219038, 'epoch': 0.81}
{'loss': 0.6563, 'learning_rate': 0.00017126006352777965, 'epoch': 0.81}
{'loss': 0.614, 'learning_rate': 0.00017109148207751962, 'epoch': 0.81}
{'loss': 0.8203, 'learning_rate': 0.00017092249114243453, 'epoch': 0.82}
{'loss': 0.8773, 'learning_rate': 0.00017075309169590708, 'epoch': 0.82}
{'loss': 1.9568, 'learning_rate': 0.00017058328471367305, 'epoch': 0.82}
{'loss': 1.2819, 'learning_rate': 0.0001704130711738157, 'epoch': 0.82}
{'loss': 1.067, 'learning_rate': 0.00017024245205675986, 'epoch': 0.82}
{'loss': 1.3706, 'learning_rate': 0.00017007142834526664, 'epoch': 0.83}
{'loss': 1.0927, 'learning_rate': 0.00016990000102442746, 'epoch': 0.83}
{'loss': 1.2388, 'learning_rate': 0.0001697281710816587, 'epoch': 0.83}
{'loss': 1.0753, 'learning_rate': 0.0001695559395066957, 'epoch': 0.83}
{'loss': 0.8418, 'learning_rate': 0.00016938330729158714, 'epoch': 0.84}
{'loss': 0.845, 'learning_rate': 0.0001692102754306895, 'epoch': 0.84}
{'loss': 0.9754, 'learning_rate': 0.0001690368449206612, 'epoch': 0.84}
{'loss': 1.5144, 'learning_rate': 0.00016886301676045676, 'epoch': 0.84}
{'loss': 1.0704, 'learning_rate': 0.0001686887919513213, 'epoch': 0.84}
{'loss': 1.6993, 'learning_rate': 0.00016851417149678444, 'epoch': 0.85}
{'loss': 1.532, 'learning_rate': 0.00016833915640265484, 'epoch': 0.85}
{'loss': 2.2041, 'learning_rate': 0.00016816374767701436, 'epoch': 0.85}
{'loss': 1.5381, 'learning_rate': 0.00016798794633021192, 'epoch': 0.85}
{'loss': 1.0186, 'learning_rate': 0.00016781175337485807, 'epoch': 0.86}
{'loss': 1.6964, 'learning_rate': 0.00016763516982581903, 'epoch': 0.86}
{'loss': 1.1122, 'learning_rate': 0.0001674581967002108, 'epoch': 0.86}
{'loss': 0.7345, 'learning_rate': 0.00016728083501739332, 'epoch': 0.86}
{'loss': 0.9967, 'learning_rate': 0.0001671030857989646, 'epoch': 0.86}
{'loss': 0.9456, 'learning_rate': 0.0001669249500687549, 'epoch': 0.87}
{'loss': 0.9163, 'learning_rate': 0.0001667464288528207, 'epoch': 0.87}
{'loss': 1.1545, 'learning_rate': 0.00016656752317943888, 'epoch': 0.87}
{'loss': 1.1416, 'learning_rate': 0.00016638823407910084, 'epoch': 0.87}
{'loss': 0.9175, 'learning_rate': 0.0001662085625845065, 'epoch': 0.88}
{'loss': 0.9642, 'learning_rate': 0.00016602850973055822, 'epoch': 0.88}
{'loss': 0.713, 'learning_rate': 0.00016584807655435526, 'epoch': 0.88}
{'loss': 0.8213, 'learning_rate': 0.0001656672640951872, 'epoch': 0.88}
{'loss': 0.5181, 'learning_rate': 0.00016548607339452853, 'epoch': 0.88}
{'loss': 1.4056, 'learning_rate': 0.00016530450549603223, 'epoch': 0.89}
{'loss': 1.1561, 'learning_rate': 0.00016512256144552407, 'epoch': 0.89}
{'loss': 1.6413, 'learning_rate': 0.00016494024229099635, 'epoch': 0.89}
{'loss': 1.1152, 'learning_rate': 0.00016475754908260197, 'epoch': 0.89}
{'loss': 1.5616, 'learning_rate': 0.0001645744828726484, 'epoch': 0.9}
{'loss': 1.7836, 'learning_rate': 0.00016439104471559156, 'epoch': 0.9}
{'loss': 1.1736, 'learning_rate': 0.00016420723566802983, 'epoch': 0.9}
{'loss': 0.5387, 'learning_rate': 0.00016402305678869778, 'epoch': 0.9}
{'loss': 1.2554, 'learning_rate': 0.00016383850913846037, 'epoch': 0.9}
{'loss': 0.8471, 'learning_rate': 0.00016365359378030654, 'epoch': 0.91}
{'loss': 2.3286, 'learning_rate': 0.00016346831177934326, 'epoch': 0.91}
{'loss': 0.5347, 'learning_rate': 0.00016328266420278937, 'epoch': 0.91}
{'loss': 2.0821, 'learning_rate': 0.00016309665211996935, 'epoch': 0.91}
{'loss': 0.8923, 'learning_rate': 0.00016291027660230733, 'epoch': 0.92}
{'loss': 0.5277, 'learning_rate': 0.00016272353872332076, 'epoch': 0.92}
{'loss': 2.1639, 'learning_rate': 0.00016253643955861422, 'epoch': 0.92}
{'loss': 0.9418, 'learning_rate': 0.00016234898018587337, 'epoch': 0.92}
{'loss': 2.2469, 'learning_rate': 0.0001621611616848586, 'epoch': 0.92}
{'loss': 1.4185, 'learning_rate': 0.00016197298513739898, 'epoch': 0.93}
{'loss': 1.3947, 'learning_rate': 0.0001617844516273858, 'epoch': 0.93}
{'loss': 2.5826, 'learning_rate': 0.00016159556224076637, 'epoch': 0.93}
{'loss': 0.8665, 'learning_rate': 0.0001614063180655381, 'epoch': 0.93}
{'loss': 1.1384, 'learning_rate': 0.00016121672019174172, 'epoch': 0.94}
{'loss': 1.023, 'learning_rate': 0.0001610267697114554, 'epoch': 0.94}
{'loss': 0.2066, 'learning_rate': 0.00016083646771878826, 'epoch': 0.94}
{'loss': 0.9027, 'learning_rate': 0.0001606458153098741, 'epoch': 0.94}
{'loss': 2.0919, 'learning_rate': 0.00016045481358286515, 'epoch': 0.94}
{'loss': 2.0913, 'learning_rate': 0.00016026346363792567, 'epoch': 0.95}
{'loss': 0.7368, 'learning_rate': 0.00016007176657722565, 'epoch': 0.95}
{'loss': 0.7437, 'learning_rate': 0.00015987972350493452, 'epoch': 0.95}
{'loss': 1.7189, 'learning_rate': 0.0001596873355272146, 'epoch': 0.95}
{'loss': 0.7113, 'learning_rate': 0.00015949460375221496, 'epoch': 0.96}
{'loss': 1.7166, 'learning_rate': 0.00015930152929006494, 'epoch': 0.96}
{'loss': 0.5397, 'learning_rate': 0.00015910811325286768, 'epoch': 0.96}
{'loss': 1.3145, 'learning_rate': 0.00015891435675469376, 'epoch': 0.96}
{'loss': 1.5453, 'learning_rate': 0.0001587202609115749, 'epoch': 0.96}
{'loss': 2.3207, 'learning_rate': 0.0001585258268414974, 'epoch': 0.97}
{'loss': 2.2996, 'learning_rate': 0.0001583310556643957, 'epoch': 0.97}
{'loss': 1.4869, 'learning_rate': 0.000158135948502146, 'epoch': 0.97}
{'loss': 0.6184, 'learning_rate': 0.00015794050647855977, 'epoch': 0.97}
{'loss': 1.1515, 'learning_rate': 0.00015774473071937726, 'epoch': 0.98}
{'loss': 1.5914, 'learning_rate': 0.000157548622352261, 'epoch': 0.98}
{'loss': 1.7433, 'learning_rate': 0.00015735218250678945, 'epoch': 0.98}
{'loss': 1.5788, 'learning_rate': 0.00015715541231445016, 'epoch': 0.98}
{'loss': 1.8117, 'learning_rate': 0.00015695831290863367, 'epoch': 0.98}
{'loss': 1.6634, 'learning_rate': 0.00015676088542462667, 'epoch': 0.99}
{'loss': 0.8435, 'learning_rate': 0.00015656313099960564, 'epoch': 0.99}
{'loss': 0.8906, 'learning_rate': 0.00015636505077263016, 'epoch': 0.99}
{'loss': 0.8448, 'learning_rate': 0.00015616664588463647, 'epoch': 0.99}
{'loss': 0.573, 'learning_rate': 0.0001559679174784308, 'epoch': 1.0}
{'loss': 2.4364, 'learning_rate': 0.00015576886669868296, 'epoch': 1.0}
{'loss': 1.8574, 'learning_rate': 0.00015556949469191941, 'epoch': 1.0}
{'loss': 0.4985, 'learning_rate': 0.00015536980260651706, 'epoch': 1.0}
{'loss': 0.9536, 'learning_rate': 0.00015516979159269634, 'epoch': 1.0}
{'loss': 0.9084, 'learning_rate': 0.00015496946280251484, 'epoch': 1.01}
{'loss': 0.9248, 'learning_rate': 0.00015476881738986037, 'epoch': 1.01}
{'loss': 1.1699, 'learning_rate': 0.0001545678565104445, 'epoch': 1.01}
{'loss': 0.6899, 'learning_rate': 0.00015436658132179603, 'epoch': 1.01}
{'loss': 1.1435, 'learning_rate': 0.000154164992983254, 'epoch': 1.02}
{'loss': 0.4515, 'learning_rate': 0.00015396309265596126, 'epoch': 1.02}
{'loss': 1.0445, 'learning_rate': 0.00015376088150285773, 'epoch': 1.02}
{'loss': 1.3656, 'learning_rate': 0.00015355836068867365, 'epoch': 1.02}
{'loss': 1.0452, 'learning_rate': 0.00015335553137992285, 'epoch': 1.02}
{'loss': 0.4463, 'learning_rate': 0.00015315239474489615, 'epoch': 1.03}
{'loss': 1.1433, 'learning_rate': 0.00015294895195365452, 'epoch': 1.03}
{'loss': 0.324, 'learning_rate': 0.0001527452041780224, 'epoch': 1.03}
{'loss': 1.9886, 'learning_rate': 0.00015254115259158096, 'epoch': 1.03}
{'loss': 0.7872, 'learning_rate': 0.00015233679836966122, 'epoch': 1.04}
{'loss': 0.4437, 'learning_rate': 0.00015213214268933745, 'epoch': 1.04}
{'loss': 0.3398, 'learning_rate': 0.0001519271867294203, 'epoch': 1.04}
{'loss': 0.8659, 'learning_rate': 0.00015172193167045, 'epoch': 1.04}
{'loss': 0.9301, 'learning_rate': 0.0001515163786946896, 'epoch': 1.04}
{'loss': 0.5299, 'learning_rate': 0.00015131052898611816, 'epoch': 1.05}
{'loss': 1.1545, 'learning_rate': 0.00015110438373042384, 'epoch': 1.05}
{'loss': 0.8781, 'learning_rate': 0.0001508979441149972, 'epoch': 1.05}
{'loss': 1.5478, 'learning_rate': 0.00015069121132892433, 'epoch': 1.05}
{'loss': 0.8967, 'learning_rate': 0.0001504841865629799, 'epoch': 1.06}
{'loss': 1.398, 'learning_rate': 0.00015027687100962038, 'epoch': 1.06}
{'loss': 1.2846, 'learning_rate': 0.00015006926586297724, 'epoch': 1.06}
{'loss': 0.3933, 'learning_rate': 0.00014986137231885, 'epoch': 1.06}
{'loss': 0.6802, 'learning_rate': 0.00014965319157469925, 'epoch': 1.06}
{'loss': 1.7779, 'learning_rate': 0.00014944472482963993, 'epoch': 1.07}
{'loss': 0.2766, 'learning_rate': 0.00014923597328443422, 'epoch': 1.07}
{'loss': 0.4513, 'learning_rate': 0.0001490269381414849, 'epoch': 1.07}
{'loss': 1.598, 'learning_rate': 0.00014881762060482814, 'epoch': 1.07}
{'loss': 0.3598, 'learning_rate': 0.00014860802188012678, 'epoch': 1.08}
{'loss': 0.9117, 'learning_rate': 0.00014839814317466315, 'epoch': 1.08}
{'loss': 1.0148, 'learning_rate': 0.00014818798569733244, 'epoch': 1.08}
{'loss': 0.7513, 'learning_rate': 0.00014797755065863553, 'epoch': 1.08}
{'loss': 0.8417, 'learning_rate': 0.0001477668392706719, 'epoch': 1.08}
{'loss': 1.1656, 'learning_rate': 0.0001475558527471329, 'epoch': 1.09}
{'loss': 0.5044, 'learning_rate': 0.0001473445923032946, 'epoch': 1.09}
{'loss': 0.975, 'learning_rate': 0.00014713305915601098, 'epoch': 1.09}
{'loss': 0.4267, 'learning_rate': 0.00014692125452370663, 'epoch': 1.09}
{'loss': 0.3839, 'learning_rate': 0.00014670917962636995, 'epoch': 1.1}
{'loss': 1.094, 'learning_rate': 0.00014649683568554605, 'epoch': 1.1}
{'loss': 0.1667, 'learning_rate': 0.00014628422392432968, 'epoch': 1.1}
{'loss': 1.1812, 'learning_rate': 0.00014607134556735834, 'epoch': 1.1}
{'loss': 1.9343, 'learning_rate': 0.00014585820184080501, 'epoch': 1.1}
{'loss': 1.0696, 'learning_rate': 0.00014564479397237122, 'epoch': 1.11}
{'loss': 0.267, 'learning_rate': 0.00014543112319127997, 'epoch': 1.11}
{'loss': 1.1365, 'learning_rate': 0.00014521719072826858, 'epoch': 1.11}
/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/nn/modules/module.py:1879: UserWarning: Positional args are being deprecated, use kwargs instead. Refer to https://pytorch.org/docs/master/generated/torch.nn.Module.html#torch.nn.Module.state_dict for details.
  warnings.warn(
/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:429: UserWarning: torch.utils.checkpoint: please pass in use_reentrant=True or use_reentrant=False explicitly. The default value of use_reentrant will be updated to be False in the future. To maintain current behavior, pass use_reentrant=True. It is recommended that you use use_reentrant=False. Refer to docs for more details on the differences between the two variants.
  warnings.warn(
/data/aofei/conda/env/llava_v1.5/lib/python3.10/site-packages/torch/utils/checkpoint.py:61: UserWarning: None of the inputs have requires_grad=True. Gradients will be None
  warnings.warn(
                                                                                                                                                                                                               
{'loss': 0.3879, 'learning_rate': 0.0001450029978155817, 'epoch': 1.11}
{'loss': 1.55, 'learning_rate': 0.00014478854568696417, 'epoch': 1.12}
{'loss': 1.0589, 'learning_rate': 0.00014457383557765386, 'epoch': 1.12}
{'loss': 0.5535, 'learning_rate': 0.00014435886872437456, 'epoch': 1.12}
{'loss': 1.0207, 'learning_rate': 0.00014414364636532908, 'epoch': 1.12}
{'loss': 0.9869, 'learning_rate': 0.00014392816974019175, 'epoch': 1.12}
{'loss': 0.7922, 'learning_rate': 0.0001437124400901015, 'epoch': 1.13}
{'loss': 0.9714, 'learning_rate': 0.00014349645865765475, 'epoch': 1.13}
{'loss': 1.1324, 'learning_rate': 0.00014328022668689815, 'epoch': 1.13}
{'loss': 0.6921, 'learning_rate': 0.00014306374542332143, 'epoch': 1.13}
{'loss': 0.7319, 'learning_rate': 0.00014284701611385015, 'epoch': 1.14}
{'loss': 0.4208, 'learning_rate': 0.00014263004000683878, 'epoch': 1.14}
{'loss': 1.1454, 'learning_rate': 0.00014241281835206322, 'epoch': 1.14}
{'loss': 0.9358, 'learning_rate': 0.00014219535240071377, 'epoch': 1.14}
{'loss': 0.4939, 'learning_rate': 0.00014197764340538786, 'epoch': 1.14}
{'loss': 0.879, 'learning_rate': 0.0001417596926200828, 'epoch': 1.15}
{'loss': 0.59, 'learning_rate': 0.00014154150130018866, 'epoch': 1.15}
{'loss': 0.9092, 'learning_rate': 0.00014132307070248095, 'epoch': 1.15}
{'loss': 0.5847, 'learning_rate': 0.00014110440208511344, 'epoch': 1.15}
{'loss': 1.4207, 'learning_rate': 0.00014088549670761085, 'epoch': 1.16}
{'loss': 0.4958, 'learning_rate': 0.00014066635583086167, 'epoch': 1.16}
{'loss': 1.5883, 'learning_rate': 0.0001404469807171108, 'epoch': 1.16}
{'loss': 0.6128, 'learning_rate': 0.00014022737262995246, 'epoch': 1.16}
{'loss': 0.353, 'learning_rate': 0.00014000753283432266, 'epoch': 1.16}
{'loss': 0.9875, 'learning_rate': 0.00013978746259649209, 'epoch': 1.17}
{'loss': 1.2049, 'learning_rate': 0.0001395671631840588, 'epoch': 1.17}
{'loss': 0.6062, 'learning_rate': 0.00013934663586594086, 'epoch': 1.17}
{'loss': 0.4813, 'learning_rate': 0.00013912588191236904, 'epoch': 1.17}
{'loss': 0.3793, 'learning_rate': 0.00013890490259487956, 'epoch': 1.18}
{'loss': 2.046, 'learning_rate': 0.00013868369918630674, 'epoch': 1.18}
{'loss': 1.5168, 'learning_rate': 0.00013846227296077568, 'epoch': 1.18}
{'loss': 1.0303, 'learning_rate': 0.00013824062519369483, 'epoch': 1.18}
{'loss': 1.2638, 'learning_rate': 0.00013801875716174872, 'epoch': 1.18}
{'loss': 0.8475, 'learning_rate': 0.00013779667014289065, 'epoch': 1.19}
{'loss': 0.5469, 'learning_rate': 0.00013757436541633527, 'epoch': 1.19}
{'loss': 0.3471, 'learning_rate': 0.00013735184426255117, 'epoch': 1.19}
{'loss': 1.4819, 'learning_rate': 0.0001371291079632536, 'epoch': 1.19}
{'loss': 1.1596, 'learning_rate': 0.000136906157801397, 'epoch': 1.2}
{'loss': 0.4874, 'learning_rate': 0.00013668299506116772, 'epoch': 1.2}
{'loss': 0.314, 'learning_rate': 0.00013645962102797648, 'epoch': 1.2}
{'loss': 0.937, 'learning_rate': 0.00013623603698845115, 'epoch': 1.2}
{'loss': 0.7271, 'learning_rate': 0.00013601224423042906, 'epoch': 1.2}
{'loss': 0.3997, 'learning_rate': 0.0001357882440429499, 'epoch': 1.21}
{'loss': 1.593, 'learning_rate': 0.00013556403771624809, 'epoch': 1.21}
{'loss': 0.9121, 'learning_rate': 0.0001353396265417454, 'epoch': 1.21}
{'loss': 0.2808, 'learning_rate': 0.00013511501181204353, 'epoch': 1.21}
{'loss': 0.433, 'learning_rate': 0.0001348901948209167, 'epoch': 1.22}
{'loss': 0.512, 'learning_rate': 0.000134665176863304, 'epoch': 1.22}
{'loss': 1.2408, 'learning_rate': 0.00013443995923530228, 'epoch': 1.22}
{'loss': 1.0831, 'learning_rate': 0.00013421454323415835, 'epoch': 1.22}
{'loss': 0.6471, 'learning_rate': 0.00013398893015826167, 'epoch': 1.22}
{'loss': 0.9628, 'learning_rate': 0.00013376312130713687, 'epoch': 1.23}
{'loss': 0.3458, 'learning_rate': 0.00013353711798143623, 'epoch': 1.23}
{'loss': 1.2714, 'learning_rate': 0.0001333109214829322, 'epoch': 1.23}
{'loss': 1.1592, 'learning_rate': 0.00013308453311450987, 'epoch': 1.23}
{'loss': 1.7746, 'learning_rate': 0.0001328579541801595, 'epoch': 1.24}
{'loss': 0.6711, 'learning_rate': 0.00013263118598496904, 'epoch': 1.24}
{'loss': 2.0284, 'learning_rate': 0.0001324042298351166, 'epoch': 1.24}
{'loss': 1.9071, 'learning_rate': 0.0001321770870378628, 'epoch': 1.24}
{'loss': 0.505, 'learning_rate': 0.00013194975890154343, 'epoch': 1.24}
{'loss': 0.5449, 'learning_rate': 0.00013172224673556186, 'epoch': 1.25}
{'loss': 0.5757, 'learning_rate': 0.00013149455185038132, 'epoch': 1.25}
{'loss': 1.2859, 'learning_rate': 0.00013126667555751761, 'epoch': 1.25}
{'loss': 1.0074, 'learning_rate': 0.00013103861916953142, 'epoch': 1.25}
{'loss': 0.3537, 'learning_rate': 0.00013081038400002078, 'epoch': 1.26}
{'loss': 1.1993, 'learning_rate': 0.00013058197136361343, 'epoch': 1.26}
{'loss': 0.8444, 'learning_rate': 0.00013035338257595945, 'epoch': 1.26}
{'loss': 0.7018, 'learning_rate': 0.00013012461895372344, 'epoch': 1.26}
{'loss': 1.1562, 'learning_rate': 0.00012989568181457704, 'epoch': 1.26}
{'loss': 0.834, 'learning_rate': 0.0001296665724771914, 'epoch': 1.27}
{'loss': 1.1285, 'learning_rate': 0.00012943729226122953, 'epoch': 1.27}
{'loss': 1.0594, 'learning_rate': 0.00012920784248733857, 'epoch': 1.27}
{'loss': 0.8426, 'learning_rate': 0.00012897822447714247, 'epoch': 1.27}
{'loss': 1.4319, 'learning_rate': 0.00012874843955323418, 'epoch': 1.28}
{'loss': 0.4385, 'learning_rate': 0.00012851848903916793, 'epoch': 1.28}
{'loss': 0.5404, 'learning_rate': 0.00012828837425945194, 'epoch': 1.28}
{'loss': 0.9117, 'learning_rate': 0.00012805809653954043, 'epoch': 1.28}
{'loss': 0.67, 'learning_rate': 0.00012782765720582633, 'epoch': 1.28}
{'loss': 1.329, 'learning_rate': 0.0001275970575856333, 'epoch': 1.29}
{'loss': 0.8222, 'learning_rate': 0.0001273662990072083, 'epoch': 1.29}
{'loss': 0.7514, 'learning_rate': 0.0001271353827997139, 'epoch': 1.29}
{'loss': 0.7383, 'learning_rate': 0.00012690431029322056, 'epoch': 1.29}
{'loss': 0.6834, 'learning_rate': 0.0001266730828186991, 'epoch': 1.3}
{'loss': 0.9193, 'learning_rate': 0.00012644170170801288, 'epoch': 1.3}
{'loss': 0.6258, 'learning_rate': 0.00012621016829391022, 'epoch': 1.3}
{'loss': 1.133, 'learning_rate': 0.00012597848391001675, 'epoch': 1.3}
{'loss': 1.2515, 'learning_rate': 0.00012574664989082758, 'epoch': 1.3}
{'loss': 0.6614, 'learning_rate': 0.00012551466757169984, 'epoch': 1.31}
{'loss': 0.888, 'learning_rate': 0.00012528253828884473, 'epoch': 1.31}
{'loss': 1.0979, 'learning_rate': 0.00012505026337932004, 'epoch': 1.31}
{'loss': 1.3093, 'learning_rate': 0.00012481784418102242, 'epoch': 1.31}
{'loss': 0.4331, 'learning_rate': 0.00012458528203267944, 'epoch': 1.32}
{'loss': 1.03, 'learning_rate': 0.00012435257827384224, 'epoch': 1.32}
{'loss': 0.5205, 'learning_rate': 0.0001241197342448775, 'epoch': 1.32}
{'loss': 0.6599, 'learning_rate': 0.00012388675128696002, 'epoch': 1.32}
{'loss': 1.5766, 'learning_rate': 0.0001236536307420646, 'epoch': 1.32}
{'loss': 0.6099, 'learning_rate': 0.00012342037395295872, 'epoch': 1.33}
{'loss': 0.9212, 'learning_rate': 0.0001231869822631945, 'epoch': 1.33}
{'loss': 0.3215, 'learning_rate': 0.00012295345701710125, 'epoch': 1.33}
{'loss': 0.5441, 'learning_rate': 0.00012271979955977733, 'epoch': 1.33}
{'loss': 0.6869, 'learning_rate': 0.0001224860112370828, 'epoch': 1.34}
{'loss': 1.0236, 'learning_rate': 0.00012225209339563145, 'epoch': 1.34}
{'loss': 0.8766, 'learning_rate': 0.0001220180473827831, 'epoch': 1.34}
{'loss': 0.565, 'learning_rate': 0.00012178387454663587, 'epoch': 1.34}
{'loss': 0.8139, 'learning_rate': 0.0001215495762360183, 'epoch': 1.34}
{'loss': 0.542, 'learning_rate': 0.00012131515380048171, 'epoch': 1.35}
{'loss': 2.1177, 'learning_rate': 0.00012108060859029234, 'epoch': 1.35}
{'loss': 0.3898, 'learning_rate': 0.00012084594195642367, 'epoch': 1.35}
{'loss': 1.5766, 'learning_rate': 0.00012061115525054853, 'epoch': 1.35}
{'loss': 0.4238, 'learning_rate': 0.00012037624982503135, 'epoch': 1.36}
{'loss': 0.7198, 'learning_rate': 0.00012014122703292046, 'epoch': 1.36}
{'loss': 0.6825, 'learning_rate': 0.00011990608822794008, 'epoch': 1.36}
{'loss': 1.4072, 'learning_rate': 0.00011967083476448282, 'epoch': 1.36}
{'loss': 0.6945, 'learning_rate': 0.00011943546799760161, 'epoch': 1.36}
{'loss': 1.1107, 'learning_rate': 0.00011919998928300203, 'epoch': 1.37}
{'loss': 1.3237, 'learning_rate': 0.00011896439997703445, 'epoch': 1.37}
{'loss': 0.9647, 'learning_rate': 0.00011872870143668636, 'epoch': 1.37}
{'loss': 0.4682, 'learning_rate': 0.00011849289501957429, 'epoch': 1.37}
{'loss': 0.8171, 'learning_rate': 0.00011825698208393619, 'epoch': 1.38}
{'loss': 1.3874, 'learning_rate': 0.00011802096398862358, 'epoch': 1.38}
{'loss': 0.3161, 'learning_rate': 0.00011778484209309368, 'epoch': 1.38}
{'loss': 1.66, 'learning_rate': 0.00011754861775740162, 'epoch': 1.38}
{'loss': 0.5179, 'learning_rate': 0.00011731229234219252, 'epoch': 1.38}
{'loss': 0.5261, 'learning_rate': 0.00011707586720869374, 'epoch': 1.39}
{'loss': 0.8749, 'learning_rate': 0.00011683934371870709, 'epoch': 1.39}
{'loss': 0.4211, 'learning_rate': 0.0001166027232346008, 'epoch': 1.39}
{'loss': 0.9634, 'learning_rate': 0.00011636600711930183, 'epoch': 1.39}
{'loss': 0.3594, 'learning_rate': 0.00011612919673628797, 'epoch': 1.4}
{'loss': 1.2932, 'learning_rate': 0.00011589229344957999, 'epoch': 1.4}
{'loss': 0.7407, 'learning_rate': 0.0001156552986237338, 'epoch': 1.4}
{'loss': 1.0181, 'learning_rate': 0.00011541821362383261, 'epoch': 1.4}
{'loss': 1.0527, 'learning_rate': 0.00011518103981547887, 'epoch': 1.4}
{'loss': 0.755, 'learning_rate': 0.00011494377856478672, 'epoch': 1.41}
{'loss': 0.5242, 'learning_rate': 0.00011470643123837394, 'epoch': 1.41}
{'loss': 1.1633, 'learning_rate': 0.00011446899920335405, 'epoch': 1.41}
